"ENTITY","PATHWAY"
"24100","WP1398"
"68151","WP1398"
"76206","WP1398"
"78308","WP1398"
"236798","WP1398"
"52710","WP1398"
"70713","WP1398"
"436440","WP1398"
"67245","WP37"
"16176","WP37"
"18036","WP37"
"19247","WP37"
"16175","WP37"
"26419","WP37"
"68652","WP37"
"18412","WP37"
"16179","WP37"
"66513","WP37"
"18033","WP37"
"108960","WP37"
"16178","WP37"
"266632","WP37"
"18035","WP37"
"16177","WP37"
"19261","WP37"
"22034","WP37"
"26413","WP37"
"26417","WP37"
"26395","WP37"
"54473","WP37"
"230233","WP37"
"12333","WP37"
"12675","WP37"
"73914","WP37"
"12336","WP37"
"26409","WP37"
"18762","WP37"
"19697","WP37"
"17874","WP37"
"12362","WP37"
"16181","WP37"
"16180","WP37"
"18803","WP37"
"11651","WP37"
"53859","WP37"
"12391","WP1266"
"16153","WP1266"
"260298","WP1266"
"14695","WP1266"
"18095","WP1266"
"17161","WP1266"
"22354","WP1266"
"22355","WP1266"
"16194","WP1266"
"16193","WP1266"
"16917","WP1266"
"12912","WP1266"
"14815","WP1266"
"328572","WP1266"
"18935","WP1266"
"16511","WP1266"
"216343","WP1266"
"21990","WP1266"
"14461","WP1266"
"22608","WP1266"
"15550","WP1266"
"14462","WP1266"
"17172","WP1266"
"11438","WP1266"
"11998","WP1266"
"11517","WP1266"
"11516","WP1266"
"11835","WP1266"
"54006","WP1266"
"212139","WP1266"
"15510","WP1266"
"19713","WP1266"
"19712","WP1266"
"217946","WP1266"
"13018","WP1266"
"15558","WP1266"
"18033","WP1266"
"19883","WP1266"
"18992","WP1266"
"21926","WP1266"
"170826","WP1266"
"27140","WP1266"
"15205","WP1266"
"20271","WP1266"
"16535","WP1266"
"15567","WP1266"
"14235","WP1266"
"20191","WP1266"
"230857","WP1266"
"15208","WP1266"
"11444","WP1266"
"13195","WP1266"
"19017","WP1266"
"20683","WP1266"
"18044","WP1266"
"18088","WP1266"
"108015","WP1266"
"102643089","WP1266"
"11859","WP1266"
"12268","WP1266"
"13798","WP1266"
"20597","WP273"
"17687","WP273"
"13164","WP273"
"22337","WP273"
"13983","WP273"
"12576","WP273"
"13404","WP273"
"17127","WP273"
"11920","WP273"
"14612","WP273"
"19116","WP273"
"17350","WP273"
"16322","WP273"
"21374","WP273"
"13075","WP273"
"20185","WP273"
"26423","WP273"
"268903","WP273"
"319565","WP273"
"22787","WP273"
"22788","WP273"
"14309","WP273"
"12608","WP273"
"12167","WP273"
"14566","WP273"
"13653","WP273"
"12444","WP273"
"18667","WP273"
"19217","WP273"
"16867","WP273"
"12567","WP273"
"20851","WP450"
"20850","WP450"
"14694","WP450"
"16432","WP450"
"17164","WP450"
"20416","WP450"
"26395","WP450"
"14815","WP450"
"12912","WP450"
"26396","WP450"
"384783","WP450"
"12675","WP450"
"13684","WP450"
"19229","WP450"
"74769","WP450"
"21752","WP450"
"20662","WP450"
"16367","WP450"
"64685","WP450"
"22608","WP450"
"12043","WP450"
"17096","WP450"
"27979","WP450"
"22324","WP450"
"15519","WP450"
"18708","WP450"
"12928","WP450"
"18709","WP450"
"12929","WP450"
"18706","WP450"
"14784","WP450"
"14389","WP450"
"18707","WP450"
"12402","WP450"
"16451","WP450"
"18795","WP450"
"19247","WP450"
"26419","WP450"
"17346","WP450"
"16653","WP450"
"18033","WP450"
"16453","WP450"
"16452","WP450"
"26413","WP450"
"26416","WP450"
"26417","WP450"
"16818","WP450"
"56717","WP450"
"15962","WP450"
"72508","WP450"
"14360","WP450"
"18762","WP450"
"16186","WP450"
"19697","WP450"
"16185","WP450"
"16184","WP450"
"15894","WP450"
"110157","WP450"
"23871","WP450"
"20848","WP450"
"23872","WP450"
"56484","WP450"
"20846","WP450"
"16183","WP450"
"15170","WP450"
"20844","WP450"
"20963","WP450"
"56324","WP450"
"230126","WP450"
"12702","WP450"
"12703","WP450"
"12508","WP450"
"26420","WP450"
"30955","WP450"
"11651","WP450"
"12700","WP450"
"14570","WP298"
"19046","WP298"
"544963","WP298"
"26414","WP298"
"22376","WP298"
"59009","WP298"
"225372","WP298"
"11848","WP298"
"13367","WP298"
"17901","WP298"
"12631","WP298"
"14674","WP298"
"18718","WP298"
"320795","WP298"
"72508","WP298"
"12313","WP298"
"51789","WP298"
"12632","WP298"
"18643","WP298"
"74769","WP298"
"19353","WP298"
"20166","WP298"
"73178","WP298"
"24068","WP298"
"18481","WP298"
"26407","WP298"
"12704","WP298"
"11857","WP298"
"29875","WP298"
"18709","WP298"
"53311","WP298"
"18706","WP298"
"12540","WP298"
"16885","WP298"
"18707","WP298"
"19878","WP298"
"19877","WP298"
"16801","WP298"
"52428","WP298"
"21941","WP246"
"69721","WP246"
"13000","WP246"
"14694","WP246"
"13001","WP246"
"231130","WP246"
"22631","WP246"
"19182","WP246"
"19181","WP246"
"76784","WP246"
"22196","WP246"
"56532","WP246"
"17846","WP246"
"12675","WP246"
"19988","WP246"
"67384","WP246"
"20588","WP246"
"20587","WP246"
"20586","WP246"
"103583","WP246"
"20340","WP246"
"26961","WP246"
"22123","WP246"
"26965","WP246"
"54401","WP246"
"57751","WP246"
"102642137","WP246"
"14229","WP246"
"18789","WP246"
"16648","WP246"
"16647","WP246"
"17218","WP246"
"21402","WP246"
"12370","WP246"
"22218","WP246"
"68652","WP246"
"109658","WP246"
"66997","WP246"
"66513","WP246"
"544963","WP246"
"70333","WP246"
"74256","WP246"
"21926","WP246"
"216150","WP246"
"333654","WP246"
"12539","WP246"
"26410","WP246"
"56399","WP246"
"192170","WP246"
"68094","WP246"
"211651","WP246"
"72508","WP246"
"192176","WP246"
"18637","WP246"
"18762","WP246"
"19698","WP246"
"71833","WP246"
"19697","WP246"
