"ENTITY","PATHWAY"
"mmu:226265","M00346"
"mmu:68738","M00357"
"mmu:60525","M00357"
"mmu:11720","M00368"
"mmu:232087","M00368"
"mmu:108645","M00368"
"mmu:110460","M00373"
"mmu:110446","M00373"
"mmu:110821","M00373"
"mmu:66904","M00373"
"mmu:73724","M00373"
"mmu:17850","M00373"
"mmu:110460","M00374"
"mmu:110446","M00374"
"mmu:73724","M00375"
"mmu:110460","M00375"
"mmu:110446","M00375"
"mmu:73724","M00376"
"mmu:17850","M00376"
"mmu:14194","M00376"
"mmu:17769","M00377"
"mmu:54325","M00415"
"mmu:54326","M00415"
"mmu:12686","M00415"
"mmu:83603","M00415"
"mmu:68801","M00415"
"mmu:170439","M00415"
"mmu:74559","M00415"
"mmu:56348","M00415"
"mmu:70757","M00415"
"mmu:30963","M00415"
"mmu:66775","M00415"
"mmu:57874","M00415"
"mmu:106529","M00415"
"mmu:67078","M00532"
"mmu:56185","M00532"
"mmu:15112","M00532"
"mmu:12359","M00532"
"mmu:20425","M00532"
"mmu:108037","M00532"
"mmu:11611","M00532"
"mmu:104174","M00532"
"mmu:434437","M00532"
"mmu:13382","M00532"
"mmu:68133","M00532"
"mmu:22436","M00546"
"mmu:22262","M00546"
"mmu:76974","M00546"
"mmu:231903","M00546"
"mmu:94041","M00546"
"mmu:15277","M00549"
"mmu:212032","M00549"
"mmu:15275","M00549"
"mmu:216019","M00549"
"mmu:103988","M00549"
"mmu:72157","M00549"
"mmu:216558","M00549"
"mmu:14433","M00552"
"mmu:18655","M00552"
"mmu:18663","M00552"
"mmu:14635","M00554"
"mmu:14430","M00554"
"mmu:218865","M00555"
"mmu:110695","M00555"
"mmu:74185","M00565"
"mmu:231691","M00570"
"mmu:257635","M00570"
"mmu:12035","M00570"
"mmu:12036","M00570"
"mmu:71147","M00572"
"mmu:19895","M00580"
"mmu:11720","M00609"
"mmu:232087","M00609"
"mmu:108645","M00609"
"mmu:319625","M00632"
"mmu:14635","M00632"
"mmu:14430","M00632"
"mmu:74246","M00632"
"mmu:12974","M00740"
"mmu:71832","M00740"
"mmu:11429","M00740"
"mmu:11428","M00740"
"mmu:15926","M00740"
"mmu:269951","M00740"
"mmu:14661","M00740"
"mmu:110821","M00741"
"mmu:66904","M00741"
"mmu:73724","M00741"
"mmu:17850","M00741"
"mmu:76355","M00793"
"mmu:13361","M00840"
"mmu:14528","M00841"
"mmu:14528","M00842"
"mmu:19286","M00842"
"mmu:20751","M00842"
"mmu:14528","M00843"
"mmu:19286","M00843"
"mmu:18416","M00844"
"mmu:11898","M00844"
"mmu:109900","M00844"
"mmu:11898","M00845"
"mmu:109900","M00845"
"mmu:67417","M00846"
"mmu:107508","M00846"
"mmu:17025","M00846"
"mmu:15288","M00846"
"mmu:22276","M00846"
"mmu:110460","M00849"
"mmu:110446","M00849"
"mmu:208715","M00849"
"mmu:15360","M00849"
"mmu:15357","M00849"
"mmu:17855","M00849"
"mmu:319554","M00849"
"mmu:320581","M00849"
"mmu:102635781","M00849"
"mmu:216558","M00854"
"mmu:14936","M00854"
"mmu:232493","M00854"
"mmu:27357","M00854"
"mmu:74185","M00854"
"mmu:19309","M00855"
"mmu:110078","M00855"
"mmu:110095","M00855"
"mmu:77559","M00855"
"mmu:66681","M00855"
"mmu:72157","M00855"
"mmu:80911","M00861"
"mmu:11430","M00861"
"mmu:15488","M00861"
"mmu:113868","M00861"
"mmu:235674","M00861"
"mmu:20280","M00861"
"mmu:93732","M00862"
"mmu:15488","M00862"
"mmu:20280","M00862"
"mmu:11656","M00868"
"mmu:11655","M00868"
"mmu:17025","M00868"
"mmu:15288","M00868"
"mmu:22276","M00868"
"mmu:22275","M00868"
"mmu:12892","M00868"
"mmu:19044","M00868"
"mmu:14151","M00868"
"mmu:99011","M00872"
"mmu:217734","M00872"
"mmu:215494","M00872"
"mmu:97884","M00872"
"mmu:74653","M00872"
"mmu:75847","M00872"
"mmu:246179","M00872"
"mmu:243853","M00872"
"mmu:216395","M00872"
"mmu:108902","M00872"
"mmu:228366","M00872"
"mmu:16795","M00872"
"mmu:257633","M00873"
"mmu:70316","M00873"
"mmu:223722","M00873"
"mmu:71147","M00873"
"mmu:234309","M00873"
"mmu:14979","M00873"
"mmu:109729085","M00873"
"mmu:26922","M00873"
"mmu:107476","M00874"
"mmu:70316","M00874"
"mmu:223722","M00874"
"mmu:71147","M00874"
"mmu:26922","M00874"
"mmu:56738","M00880"
"mmu:17434","M00880"
"mmu:268566","M00880"
