"ENTITY","PATHWAY"
"100043461","R-MMU-1430728"
"100043461","R-MMU-193048"
"100043461","R-MMU-193993"
"100043461","R-MMU-194002"
"100043461","R-MMU-196071"
"100043461","R-MMU-556833"
"100043461","R-MMU-8957322"
"100043468","R-MMU-212436"
"100043468","R-MMU-73857"
"100043468","R-MMU-74160"
"100043474","R-MMU-162582"
"100043474","R-MMU-372790"
"100043474","R-MMU-381753"
"100043474","R-MMU-388396"
"100043474","R-MMU-418555"
"100043627","R-MMU-1266738"
"100043627","R-MMU-6805567"
"100043684","R-MMU-189085"
"100043684","R-MMU-8935690"
"100043684","R-MMU-8963743"
"100043686","R-MMU-189085"
"100043686","R-MMU-8935690"
"100043686","R-MMU-8963743"
"100043688","R-MMU-189085"
"100043688","R-MMU-8935690"
"100043688","R-MMU-8963743"
"100043813","R-MMU-141424"
"100043813","R-MMU-141444"
"100043813","R-MMU-156827"
"100043813","R-MMU-162582"
"100043813","R-MMU-1640170"
"100043813","R-MMU-1799339"
"100043813","R-MMU-194315"
"100043813","R-MMU-195258"
"100043813","R-MMU-2467813"
"100043813","R-MMU-2500257"
"100043813","R-MMU-2555396"
"100043813","R-MMU-392499"
"100043813","R-MMU-5663220"
"100043813","R-MMU-6791226"
"100043813","R-MMU-68877"
"100043813","R-MMU-68882"
"100043813","R-MMU-68886"
"100043813","R-MMU-69278"
"100043813","R-MMU-69618"
"100043813","R-MMU-69620"
"100043813","R-MMU-72312"
"100043813","R-MMU-72613"
"100043813","R-MMU-72649"
"100043813","R-MMU-72662"
"100043813","R-MMU-72689"
"100043813","R-MMU-72695"
"100043813","R-MMU-72702"
"100043813","R-MMU-72706"
"100043813","R-MMU-72737"
"100043813","R-MMU-72766"
"100043813","R-MMU-8868773"
"100043813","R-MMU-8953854"
"100043813","R-MMU-927802"
"100043813","R-MMU-9648025"
"100043813","R-MMU-975956"
"100043813","R-MMU-975957"
"100043914","R-MMU-212436"
"100043914","R-MMU-73857"
"100043914","R-MMU-74160"
"100043915","R-MMU-212436"
"100043915","R-MMU-73857"
"100043915","R-MMU-74160"
"100044627","R-MMU-156827"
"100044627","R-MMU-1799339"
"100044627","R-MMU-392499"
"100044627","R-MMU-6791226"
"100044627","R-MMU-72312"
"100044627","R-MMU-72613"
"100044627","R-MMU-72689"
"100044627","R-MMU-72706"
"100044627","R-MMU-72737"
"100044627","R-MMU-72766"
"100044627","R-MMU-8868773"
"100044627","R-MMU-8953854"
"100044627","R-MMU-927802"
"100044627","R-MMU-975956"
"100044627","R-MMU-975957"
"100102","R-MMU-174824"
"100102","R-MMU-381426"
"100102","R-MMU-382551"
"100102","R-MMU-392499"
"100102","R-MMU-597592"
"100102","R-MMU-8866427"
"100102","R-MMU-8957275"
"100102","R-MMU-8964038"
"100102","R-MMU-8964043"
"100126226","R-MMU-1266738"
"100126226","R-MMU-6805567"
"100126226","R-MMU-6809371"
"100163","R-MMU-109582"
"100163","R-MMU-418346"
"100206","R-MMU-110362"
"100206","R-MMU-110373"
"100206","R-MMU-73884"
"100206","R-MMU-73894"
"100206","R-MMU-73933"
"100216474","R-MMU-392499"
"100216474","R-MMU-597592"
"100216474","R-MMU-8955332"
"100273","R-MMU-1430728"
"100273","R-MMU-192105"
"100273","R-MMU-194068"
"100273","R-MMU-556833"
"100273","R-MMU-8957322"
"100303732","R-MMU-212436"
"100303732","R-MMU-73857"
"100303732","R-MMU-74160"
"100303744","R-MMU-1266738"
"100303744","R-MMU-6805567"
"100303744","R-MMU-6809371"
"100310872","R-MMU-168249"
"100310872","R-MMU-168256"
"100310872","R-MMU-6798695"
"100328588","R-MMU-1430728"
"100328588","R-MMU-71291"
"100328588","R-MMU-8963691"
"100328588","R-MMU-8964208"
"100415785","R-MMU-1266738"
"100415785","R-MMU-6805567"
"100417514","R-MMU-1430728"
"100417514","R-MMU-211859"
"100417514","R-MMU-211945"
"100417514","R-MMU-71384"
"100434","R-MMU-1430728"
"100434","R-MMU-1483191"
"100434","R-MMU-1483206"
"100434","R-MMU-1483257"
"100434","R-MMU-382551"
"100434","R-MMU-425366"
"100434","R-MMU-425407"
"100434","R-MMU-556833"
"100434","R-MMU-6798163"
"100434","R-MMU-71291"
"100463512","R-MMU-162582"
"100463512","R-MMU-372790"
"100463512","R-MMU-373076"
"100463512","R-MMU-375276"
"100463512","R-MMU-388396"
"100463512","R-MMU-416476"
"100463512","R-MMU-418594"
"100463512","R-MMU-444473"
"100463512","R-MMU-500792"
"100502766","R-MMU-109582"
"100502766","R-MMU-1280218"
"100502766","R-MMU-168256"
"100502766","R-MMU-199991"
"100502766","R-MMU-2132295"
"100502766","R-MMU-5653656"
"100502766","R-MMU-6811434"
"100502766","R-MMU-6811442"
"100502766","R-MMU-8856688"
"100502766","R-MMU-983189"
"100502766","R-MMU-983231"
"100502803","R-MMU-1266738"
"100502803","R-MMU-6805567"
"100502825","R-MMU-156827"
"100502825","R-MMU-1799339"
"100502825","R-MMU-392499"
"100502825","R-MMU-6791226"
"100502825","R-MMU-72312"
"100502825","R-MMU-72613"
"100502825","R-MMU-72689"
"100502825","R-MMU-72706"
"100502825","R-MMU-72737"
"100502825","R-MMU-72766"
"100502825","R-MMU-8868773"
"100502825","R-MMU-8953854"
"100502825","R-MMU-927802"
"100502825","R-MMU-975956"
"100502825","R-MMU-975957"
"100502831","R-MMU-1266738"
"100502831","R-MMU-6805567"
"100502876","R-MMU-112316"
"100502876","R-MMU-1296052"
"100502876","R-MMU-1296071"
"100502887","R-MMU-162582"
"100502887","R-MMU-372790"
"100502887","R-MMU-381753"
"100502887","R-MMU-388396"
"100502887","R-MMU-418555"
"100502921","R-MMU-1266738"
"100502921","R-MMU-6805567"
"100502953","R-MMU-1266738"
"100502953","R-MMU-6805567"
"100503388","R-MMU-1266738"
"100503388","R-MMU-6805567"
"100503486","R-MMU-162582"
"100503486","R-MMU-372790"
"100503486","R-MMU-381753"
"100503486","R-MMU-388396"
"100503486","R-MMU-418555"
"100503572","R-MMU-1852241"
"100503572","R-MMU-5617833"
"100503572","R-MMU-5620920"
"100503572","R-MMU-5620922"
"100503605","R-MMU-1237044"
"100503605","R-MMU-1247673"
"100503605","R-MMU-1480926"
"100503605","R-MMU-168249"
"100503605","R-MMU-168256"
"100503605","R-MMU-2168880"
"100503605","R-MMU-2173782"
"100503605","R-MMU-382551"
"100503605","R-MMU-5653656"
"100503605","R-MMU-6798695"
"100503670","R-MMU-156827"
"100503670","R-MMU-1799339"
"100503670","R-MMU-392499"
"100503670","R-MMU-6791226"
"100503670","R-MMU-72312"
"100503670","R-MMU-72613"
"100503670","R-MMU-72689"
"100503670","R-MMU-72706"
"100503670","R-MMU-72737"
"100503670","R-MMU-72766"
"100503670","R-MMU-8868773"
"100503670","R-MMU-8953854"
"100503670","R-MMU-927802"
"100503670","R-MMU-975956"
"100503670","R-MMU-975957"
"100503895","R-MMU-1474228"
"100503895","R-MMU-1474244"
"100503895","R-MMU-1592389"
"100503970","R-MMU-1461973"
"100503970","R-MMU-1462054"
"100503970","R-MMU-168249"
"100503970","R-MMU-168256"
"100503970","R-MMU-6798695"
"100503970","R-MMU-6803157"
"100504183","R-MMU-1266738"
"100504183","R-MMU-6805567"
"100504239","R-MMU-162582"
"100504239","R-MMU-372790"
"100504239","R-MMU-373076"
"100504239","R-MMU-375276"
"100504239","R-MMU-380108"
"100504239","R-MMU-388396"
"100504239","R-MMU-418594"
"100504239","R-MMU-500792"
"100504346","R-MMU-162582"
"100504346","R-MMU-372790"
"100504346","R-MMU-373076"
"100504346","R-MMU-375276"
"100504346","R-MMU-380108"
"100504346","R-MMU-388396"
"100504346","R-MMU-418594"
"100504346","R-MMU-500792"
"100504362","R-MMU-162582"
"100504362","R-MMU-372790"
"100504362","R-MMU-373076"
"100504362","R-MMU-375276"
"100504362","R-MMU-380108"
"100504362","R-MMU-388396"
"100504362","R-MMU-418594"
"100504362","R-MMU-500792"
"100504663","R-MMU-1632852"
"100504663","R-MMU-9612973"
"100529082","R-MMU-1236974"
"100529082","R-MMU-1236975"
"100529082","R-MMU-1236977"
"100529082","R-MMU-1280218"
"100529082","R-MMU-168249"
"100529082","R-MMU-168256"
"100529082","R-MMU-198933"
"100529082","R-MMU-2172127"
"100529082","R-MMU-2424491"
"100529082","R-MMU-6798695"
"100529082","R-MMU-983169"
"100529082","R-MMU-983170"
"100561","R-MMU-168249"
"100561","R-MMU-168256"
"100561","R-MMU-382551"
"100561","R-MMU-425393"
"100561","R-MMU-425407"
"100561","R-MMU-427975"
"100561","R-MMU-6798695"
"100604","R-MMU-382551"
"100604","R-MMU-5223345"
"100608","R-MMU-6791226"
"100608","R-MMU-72312"
"100608","R-MMU-8868773"
"100608","R-MMU-8953854"
"100678","R-MMU-1430728"
"100678","R-MMU-71291"
"100678","R-MMU-977347"
"100689","R-MMU-392499"
"100689","R-MMU-5173105"
"100689","R-MMU-5173214"
"100689","R-MMU-597592"
"100705","R-MMU-1430728"
"100705","R-MMU-163685"
"100705","R-MMU-163765"
"100705","R-MMU-196780"
"100705","R-MMU-196849"
"100705","R-MMU-196854"
"100705","R-MMU-200425"
"100705","R-MMU-556833"
"100705","R-MMU-8978868"
"100710","R-MMU-1640170"
"100710","R-MMU-2467813"
"100710","R-MMU-2468052"
"100710","R-MMU-2470946"
"100710","R-MMU-2500257"
"100710","R-MMU-2555396"
"100710","R-MMU-68877"
"100710","R-MMU-68882"
"100710","R-MMU-68884"
"100710","R-MMU-68886"
"100710","R-MMU-69242"
"100710","R-MMU-69278"
"100727","R-MMU-1430728"
"100727","R-MMU-156580"
"100727","R-MMU-156588"
"100727","R-MMU-211859"
"100737","R-MMU-392499"
"100737","R-MMU-597592"
"100737","R-MMU-8951664"
"100756","R-MMU-392499"
"100756","R-MMU-5688426"
"100756","R-MMU-5689880"
"100756","R-MMU-597592"
"100763","R-MMU-1280218"
"100763","R-MMU-168256"
"100763","R-MMU-983168"
"100763","R-MMU-983169"
"100855","R-MMU-199991"
"100855","R-MMU-5653656"
"100855","R-MMU-8854214"
"100855","R-MMU-9007101"
"100861978","R-MMU-162582"
"100861978","R-MMU-372790"
"100861978","R-MMU-373076"
"100861978","R-MMU-375276"
"100861978","R-MMU-380108"
"100861978","R-MMU-388396"
"100861978","R-MMU-418594"
"100861978","R-MMU-500792"
"100862126","R-MMU-1461973"
"100862126","R-MMU-1462054"
"100862126","R-MMU-168249"
"100862126","R-MMU-168256"
"100862126","R-MMU-6798695"
"100862126","R-MMU-6803157"
"100862177","R-MMU-162582"
"100862177","R-MMU-372790"
"100862177","R-MMU-373076"
"100862177","R-MMU-375276"
"100862177","R-MMU-380108"
"100862177","R-MMU-388396"
"100862177","R-MMU-418594"
"100862177","R-MMU-500792"
"100862455","R-MMU-156827"
"100862455","R-MMU-1799339"
"100862455","R-MMU-392499"
"100862455","R-MMU-6791226"
"100862455","R-MMU-72312"
"100862455","R-MMU-72613"
"100862455","R-MMU-72689"
"100862455","R-MMU-72706"
"100862455","R-MMU-72737"
"100862455","R-MMU-72766"
"100862455","R-MMU-8868773"
"100862455","R-MMU-8953854"
"100862455","R-MMU-927802"
"100862455","R-MMU-975956"
"100862455","R-MMU-975957"
"100862468","R-MMU-6791226"
"100862468","R-MMU-72163"
"100862468","R-MMU-72165"
"100862468","R-MMU-72172"
"100862468","R-MMU-72203"
"100862468","R-MMU-72312"
"100862468","R-MMU-8868773"
"100862468","R-MMU-8953854"
"100900","R-MMU-1268020"
"100900","R-MMU-1362409"
"100900","R-MMU-1430728"
"100900","R-MMU-9609507"
"100910","R-MMU-1430728"
"100910","R-MMU-1630316"
"100910","R-MMU-1793185"
"100910","R-MMU-2022870"
"100910","R-MMU-71387"
"100952","R-MMU-1474244"
"100952","R-MMU-1566948"
"100952","R-MMU-2129379"
"100986","R-MMU-1640170"
"100986","R-MMU-1852241"
"100986","R-MMU-2565942"
"100986","R-MMU-380259"
"100986","R-MMU-380270"
"100986","R-MMU-380284"
"100986","R-MMU-380287"
"100986","R-MMU-380320"
"100986","R-MMU-397014"
"100986","R-MMU-453274"
"100986","R-MMU-5576890"
"100986","R-MMU-5576891"
"100986","R-MMU-5576893"
"100986","R-MMU-5617833"
"100986","R-MMU-5620912"
"100986","R-MMU-68877"
"100986","R-MMU-68886"
