"ENTITY","PATHWAY"
"mmu:67126","map00190"
"mmu:67130","map00190"
"mmu:67184","map00190"
"mmu:67264","map00190"
"mmu:67273","map00190"
"mmu:67530","map00190"
"mmu:67680","map00190"
"mmu:67895","map00190"
"mmu:67942","map00190"
"mmu:68194","map00190"
"mmu:68197","map00190"
"mmu:68198","map00190"
"mmu:68202","map00190"
"mmu:68342","map00190"
"mmu:68349","map00190"
"mmu:68375","map00190"
"mmu:68775","map00190"
"mmu:69802","map00190"
"mmu:69875","map00190"
"mmu:70316","map00190"
"mmu:70383","map00190"
"mmu:71679","map00190"
"mmu:72900","map00190"
"mmu:73834","map00190"
"mmu:74776","map00190"
"mmu:74915","map00190"
"mmu:75406","map00190"
"mmu:75483","map00190"
"mmu:76252","map00190"
"mmu:76429","map00190"
"mmu:78174","map00190"
"mmu:78330","map00190"
"mmu:84682","map00190"
"mmu:108682","map00220"
"mmu:109652","map00220"
"mmu:109900","map00220"
"mmu:11846","map00220"
"mmu:11847","map00220"
"mmu:11898","map00220"
"mmu:14645","map00220"
"mmu:14660","map00220"
"mmu:14661","map00220"
"mmu:14718","map00220"
"mmu:14719","map00220"
"mmu:18125","map00220"
"mmu:18126","map00220"
"mmu:18127","map00220"
"mmu:18416","map00220"
"mmu:216456","map00220"
"mmu:217214","map00220"
"mmu:227231","map00220"
"mmu:76282","map00220"
"mmu:100862375","map00230"
"mmu:102216272","map00230"
"mmu:103850","map00230"
"mmu:104110","map00230"
"mmu:104111","map00230"
"mmu:105446","map00230"
"mmu:107569","map00230"
"mmu:108147","map00230"
"mmu:109674","map00230"
"mmu:110385","map00230"
"mmu:110639","map00230"
"mmu:110855","map00230"
"mmu:11486","map00230"
"mmu:11512","map00230"
"mmu:11513","map00230"
"mmu:11514","map00230"
"mmu:11515","map00230"
"mmu:11534","map00230"
"mmu:11564","map00230"
"mmu:11565","map00230"
"mmu:11566","map00230"
"mmu:11636","map00230"
"mmu:11637","map00230"
"mmu:11639","map00230"
"mmu:11717","map00230"
"mmu:11821","map00230"
"mmu:12495","map00230"
"mmu:12496","map00230"
"mmu:12497","map00230"
"mmu:12499","map00230"
"mmu:13178","map00230"
"mmu:14198","map00230"
"mmu:14450","map00230"
"mmu:14544","map00230"
"mmu:14917","map00230"
"mmu:14918","map00230"
"mmu:14919","map00230"
"mmu:14923","map00230"
"mmu:15452","map00230"
"mmu:16434","map00230"
"mmu:171567","map00230"
"mmu:18102","map00230"
