"ENTITY","PATHWAY"
"16497","R-MMU-8956319"
"16500","R-MMU-1257604"
"16500","R-MMU-1430728"
"16500","R-MMU-1483248"
"16500","R-MMU-1483255"
"16500","R-MMU-1483257"
"16500","R-MMU-162582"
"16500","R-MMU-1660499"
"16500","R-MMU-1660516"
"16500","R-MMU-1660517"
"16500","R-MMU-199418"
"16500","R-MMU-212436"
"16500","R-MMU-3700989"
"16500","R-MMU-556833"
"16500","R-MMU-5633007"
"16500","R-MMU-6804758"
"16500","R-MMU-6811555"
"16500","R-MMU-6811558"
"16500","R-MMU-73857"
"16500","R-MMU-74160"
"16500","R-MMU-8847453"
"16500","R-MMU-9006925"
"16503","R-MMU-1430728"
"16503","R-MMU-2408508"
"16503","R-MMU-2408522"
"16503","R-MMU-2408557"
"16503","R-MMU-71291"
"16507","R-MMU-1430728"
"16507","R-MMU-1483249"
"16507","R-MMU-1855231"
"16516","R-MMU-110312"
"16516","R-MMU-110313"
"16516","R-MMU-110320"
"16516","R-MMU-110362"
"16516","R-MMU-110373"
"16516","R-MMU-110381"
"16516","R-MMU-5649702"
"16516","R-MMU-5651801"
"16516","R-MMU-5655862"
"16516","R-MMU-5656121"
"16516","R-MMU-5685939"
"16516","R-MMU-5685942"
"16516","R-MMU-5693532"
"16516","R-MMU-5693538"
"16516","R-MMU-5693567"
"16516","R-MMU-5693571"
"16516","R-MMU-5693607"
"16516","R-MMU-5696397"
"16516","R-MMU-5696398"
"16516","R-MMU-5696399"
"16516","R-MMU-6781827"
"16516","R-MMU-6782210"
"16516","R-MMU-6783310"
"16516","R-MMU-73884"
"16516","R-MMU-73893"
"16516","R-MMU-73894"
"16516","R-MMU-73933"
"16518","R-MMU-1430728"
"16518","R-MMU-556833"
"16518","R-MMU-75105"
"16518","R-MMU-8978868"
"16521","R-MMU-1430728"
"16521","R-MMU-191273"
"16521","R-MMU-211859"
"16521","R-MMU-211897"
"16521","R-MMU-211945"
"16521","R-MMU-211976"
"16521","R-MMU-556833"
"16521","R-MMU-8957322"
"16523","R-MMU-112314"
"16523","R-MMU-112315"
"16523","R-MMU-112316"
"16523","R-MMU-1280215"
"16523","R-MMU-1430728"
"16523","R-MMU-162582"
"16523","R-MMU-168256"
"16523","R-MMU-352230"
"16523","R-MMU-382551"
"16523","R-MMU-425393"
"16523","R-MMU-425407"
"16523","R-MMU-438066"
"16523","R-MMU-442755"
"16523","R-MMU-5673001"
"16523","R-MMU-5683057"
"16523","R-MMU-5684996"
"16523","R-MMU-71291"
"16523","R-MMU-9607240"
"16523","R-MMU-977347"
"16525","R-MMU-1430728"
"16525","R-MMU-159418"
"16525","R-MMU-192105"
"16525","R-MMU-193368"
"16525","R-MMU-194068"
"16525","R-MMU-382551"
"16525","R-MMU-425397"
"16525","R-MMU-425407"
"16525","R-MMU-556833"
"16525","R-MMU-879518"
"16525","R-MMU-8957322"
"16526","R-MMU-112310"
"16526","R-MMU-112315"
"16526","R-MMU-112316"
"16526","R-MMU-1234174"
"16526","R-MMU-1234176"
"16526","R-MMU-1237044"
"16526","R-MMU-1247673"
"16526","R-MMU-1428517"
"16526","R-MMU-1430728"
"16526","R-MMU-1474244"
"16526","R-MMU-1474290"
"16526","R-MMU-1475029"
"16526","R-MMU-1480926"
"16526","R-MMU-15869"
"16526","R-MMU-159740"
"16526","R-MMU-159854"
"16526","R-MMU-1614558"
"16526","R-MMU-1614635"
"16526","R-MMU-162582"
"16526","R-MMU-163841"
"16526","R-MMU-1640170"
"16526","R-MMU-1650814"
"16526","R-MMU-1660661"
"16526","R-MMU-189445"
"16526","R-MMU-189451"
"16526","R-MMU-191273"
"16526","R-MMU-194315"
"16526","R-MMU-195258"
"16526","R-MMU-196757"
"16526","R-MMU-196783"
"16526","R-MMU-196807"
"16526","R-MMU-196849"
"16526","R-MMU-196854"
"16526","R-MMU-199220"
"16526","R-MMU-2046104"
"16526","R-MMU-2046105"
"16526","R-MMU-2046106"
"16526","R-MMU-209776"
"16526","R-MMU-209905"
"16526","R-MMU-209931"
"16526","R-MMU-2262752"
"16526","R-MMU-2299718"
"16526","R-MMU-3214842"
"16526","R-MMU-3247509"
"16526","R-MMU-351143"
"16526","R-MMU-351202"
"16526","R-MMU-382551"
"16526","R-MMU-389542"
"16526","R-MMU-389599"
"16526","R-MMU-389661"
"16526","R-MMU-390247"
"16526","R-MMU-390918"
"16526","R-MMU-392499"
"16526","R-MMU-428157"
"16526","R-MMU-446193"
"16526","R-MMU-446199"
"16526","R-MMU-446203"
"16526","R-MMU-446219"
"16526","R-MMU-4839726"
"16526","R-MMU-500753"
"16526","R-MMU-556833"
"16526","R-MMU-5625740"
"16526","R-MMU-5625886"
"16526","R-MMU-597592"
"16526","R-MMU-6783984"
"16526","R-MMU-68875"
"16526","R-MMU-68886"
"16526","R-MMU-69278"
"16526","R-MMU-70263"
"16526","R-MMU-70268"
"16526","R-MMU-70326"
"16526","R-MMU-70895"
"16526","R-MMU-70921"
"16526","R-MMU-71032"
"16526","R-MMU-71064"
"16526","R-MMU-71262"
"16526","R-MMU-71291"
"16526","R-MMU-71336"
"16526","R-MMU-71387"
"16526","R-MMU-71403"
"16526","R-MMU-71406"
"16526","R-MMU-73621"
"16526","R-MMU-73817"
"16526","R-MMU-73894"
"16526","R-MMU-73942"
"16526","R-MMU-73943"
"16526","R-MMU-75105"
"16526","R-MMU-75876"
"16526","R-MMU-77289"
"16526","R-MMU-888568"
"16526","R-MMU-888590"
"16526","R-MMU-8953897"
"16526","R-MMU-8956319"
"16526","R-MMU-8956320"
"16526","R-MMU-8957322"
"16526","R-MMU-8963684"
"16526","R-MMU-8963691"
"16526","R-MMU-8963693"
"16526","R-MMU-8978868"
"16526","R-MMU-8978934"
"16530","R-MMU-1430728"
"16530","R-MMU-70895"
"16530","R-MMU-71291"
"16541","R-MMU-1169408"
"16541","R-MMU-1169410"
"16541","R-MMU-1280215"
"16541","R-MMU-168256"
"16541","R-MMU-392499"
"16541","R-MMU-5368287"
"16541","R-MMU-5419276"
"16541","R-MMU-72766"
"16541","R-MMU-913531"
"16556","R-MMU-1430728"
"16556","R-MMU-1630316"
"16556","R-MMU-1638074"
"16556","R-MMU-2022854"
"16556","R-MMU-382551"
"16556","R-MMU-392499"
"16556","R-MMU-4085001"
"16556","R-MMU-425397"
"16556","R-MMU-425407"
"16556","R-MMU-446193"
"16556","R-MMU-446203"
"16556","R-MMU-446219"
"16556","R-MMU-5173105"
"16556","R-MMU-597592"
"16556","R-MMU-71387"
"16556","R-MMU-727802"
"16556","R-MMU-9033658"
"16556","R-MMU-9037629"
"16556","R-MMU-913709"
"16556","R-MMU-977068"
"16566","R-MMU-1430728"
"16566","R-MMU-1660661"
"16566","R-MMU-428157"
"16566","R-MMU-556833"
"16577","R-MMU-1430728"
"16577","R-MMU-192105"
"16577","R-MMU-193368"
"16577","R-MMU-194068"
"16577","R-MMU-556833"
"16577","R-MMU-8957322"
"16580","R-MMU-1430728"
"16580","R-MMU-156580"
"16580","R-MMU-156582"
"16580","R-MMU-156584"
"16580","R-MMU-156588"
"16580","R-MMU-211859"
"16581","R-MMU-1430728"
"16581","R-MMU-156580"
"16581","R-MMU-156584"
"16581","R-MMU-193048"
"16581","R-MMU-193993"
"16581","R-MMU-194002"
"16581","R-MMU-196071"
"16581","R-MMU-196108"
"16581","R-MMU-211859"
"16581","R-MMU-211897"
"16581","R-MMU-211945"
"16581","R-MMU-211976"
"16581","R-MMU-556833"
"16581","R-MMU-8957322"
"16584","R-MMU-1430728"
"16584","R-MMU-191273"
"16584","R-MMU-196854"
"16584","R-MMU-2142789"
"16584","R-MMU-392499"
"16584","R-MMU-446193"
"16584","R-MMU-446199"
"16584","R-MMU-446203"
"16584","R-MMU-446219"
"16584","R-MMU-556833"
"16584","R-MMU-597592"
"16584","R-MMU-8957322"
"16584","R-MMU-8978934"
"16595","R-MMU-109582"
"16595","R-MMU-111885"
"16595","R-MMU-112040"
"16595","R-MMU-112043"
"16595","R-MMU-114508"
"16595","R-MMU-114604"
"16595","R-MMU-1280218"
"16595","R-MMU-139853"
"16595","R-MMU-1430728"
"16595","R-MMU-1483249"
"16595","R-MMU-162582"
"16595","R-MMU-163685"
"16595","R-MMU-168249"
"16595","R-MMU-168256"
"16595","R-MMU-1855183"
"16595","R-MMU-1855191"
"16595","R-MMU-1855204"
"16595","R-MMU-1855231"
"16595","R-MMU-195721"
"16595","R-MMU-202403"
"16595","R-MMU-202433"
"16595","R-MMU-2454202"
"16595","R-MMU-2871809"
"16595","R-MMU-372790"
"16595","R-MMU-381676"
"16595","R-MMU-3858494"
"16595","R-MMU-388396"
"16595","R-MMU-397014"
"16595","R-MMU-397795"
"16595","R-MMU-399997"
"16595","R-MMU-400451"
"16595","R-MMU-4086398"
"16595","R-MMU-416476"
"16595","R-MMU-418217"
"16595","R-MMU-418346"
"16595","R-MMU-418360"
"16595","R-MMU-418594"
"16595","R-MMU-422356"
"16595","R-MMU-434316"
"16595","R-MMU-5576891"
"16595","R-MMU-5578775"
"16595","R-MMU-5607764"
"16595","R-MMU-5621481"
"16595","R-MMU-76002"
"16595","R-MMU-983695"
"16595","R-MMU-983705"
"16608","R-MMU-1430728"
"16608","R-MMU-191273"
"16608","R-MMU-556833"
"16608","R-MMU-6807062"
"16608","R-MMU-8957322"
"16610","R-MMU-140179"
"16610","R-MMU-141334"
"16610","R-MMU-1430728"
"16610","R-MMU-163841"
"16610","R-MMU-204626"
"16610","R-MMU-211859"
"16610","R-MMU-211945"
"16610","R-MMU-351200"
"16610","R-MMU-351202"
"16610","R-MMU-382551"
"16610","R-MMU-392499"
"16610","R-MMU-425366"
"16610","R-MMU-425407"
"16610","R-MMU-549127"
"16610","R-MMU-549132"
"16610","R-MMU-597592"
"16610","R-MMU-71291"
"16618","R-MMU-109582"
"16618","R-MMU-109704"
"16618","R-MMU-112399"
"16618","R-MMU-114604"
"16618","R-MMU-1227986"
"16618","R-MMU-1236394"
"16618","R-MMU-1250342"
"16618","R-MMU-1257604"
"16618","R-MMU-1280215"
"16618","R-MMU-1280218"
"16618","R-MMU-1430728"
"16618","R-MMU-1433557"
"16618","R-MMU-1483255"
"16618","R-MMU-1483257"
"16618","R-MMU-162582"
"16618","R-MMU-165158"
"16618","R-MMU-165159"
"16618","R-MMU-165181"
"16618","R-MMU-1660499"
"16618","R-MMU-1660516"
"16618","R-MMU-166520"
"16618","R-MMU-168249"
"16618","R-MMU-168256"
"16618","R-MMU-177929"
"16618","R-MMU-180292"
"16618","R-MMU-186763"
"16618","R-MMU-186797"
"16618","R-MMU-187037"
"16618","R-MMU-190236"
"16618","R-MMU-194138"
"16618","R-MMU-194315"
"16618","R-MMU-195258"
"16618","R-MMU-1963642"
"16618","R-MMU-198203"
"16618","R-MMU-199418"
"16618","R-MMU-199991"
"16618","R-MMU-202403"
"16618","R-MMU-202424"
"16618","R-MMU-2029480"
"16618","R-MMU-2029482"
"16618","R-MMU-2029485"
"16618","R-MMU-212436"
"16618","R-MMU-2172127"
"16618","R-MMU-2404192"
"16618","R-MMU-2424491"
"16618","R-MMU-2428924"
"16618","R-MMU-2428928"
"16618","R-MMU-2454202"
"16618","R-MMU-2730905"
"16618","R-MMU-2871796"
"16618","R-MMU-2871809"
"16618","R-MMU-3700989"
"16618","R-MMU-372790"
"16618","R-MMU-388396"
"16618","R-MMU-388841"
"16618","R-MMU-389356"
"16618","R-MMU-389357"
"16618","R-MMU-389359"
"16618","R-MMU-392451"
"16618","R-MMU-397795"
"16618","R-MMU-4420097"
"16618","R-MMU-5213460"
"16618","R-MMU-5218859"
"16618","R-MMU-5218920"
"16618","R-MMU-5357801"
"16618","R-MMU-556833"
"16618","R-MMU-5625740"
"16618","R-MMU-5633007"
"16618","R-MMU-5653656"
"16618","R-MMU-5654219"
"16618","R-MMU-5654221"
"16618","R-MMU-5654227"
"16618","R-MMU-5654228"
"16618","R-MMU-5654687"
"16618","R-MMU-5654689"
"16618","R-MMU-5654695"
"16618","R-MMU-5654696"
"16618","R-MMU-5654708"
"16618","R-MMU-5654710"
"16618","R-MMU-5654716"
"16618","R-MMU-5654720"
"16618","R-MMU-5654736"
"16618","R-MMU-5654738"
"16618","R-MMU-5654741"
"16618","R-MMU-5654743"
"16618","R-MMU-5663213"
"16618","R-MMU-6804757"
"16618","R-MMU-6806003"
"16618","R-MMU-6806834"
"16618","R-MMU-6811558"
"16618","R-MMU-73857"
"16618","R-MMU-74160"
"16618","R-MMU-74751"
"16618","R-MMU-74752"
"16618","R-MMU-76002"
"16618","R-MMU-8851907"
"16618","R-MMU-8939211"
"16618","R-MMU-8964315"
"16618","R-MMU-9006335"
"16618","R-MMU-9006925"
"16618","R-MMU-9006931"
"16618","R-MMU-9006934"
"16618","R-MMU-9009391"
"16618","R-MMU-9027276"
"16618","R-MMU-917729"
"16618","R-MMU-9607240"
"16618","R-MMU-9634635"
"16618","R-MMU-983695"
"16618","R-MMU-983705"
"16633","R-MMU-1430728"
"16633","R-MMU-2408508"
"16633","R-MMU-2408522"
"16633","R-MMU-71291"
"16650","R-MMU-1430728"
"16650","R-MMU-162582"
"16650","R-MMU-1630316"
"16650","R-MMU-1660662"
"16650","R-MMU-1793185"
"16650","R-MMU-190236"
"16650","R-MMU-190239"
"16650","R-MMU-190372"
"16650","R-MMU-2022870"
"16650","R-MMU-382551"
"16650","R-MMU-392499"
"16650","R-MMU-425397"
"16650","R-MMU-425407"
"16650","R-MMU-428157"
"16650","R-MMU-5173105"
"16650","R-MMU-556833"
"16650","R-MMU-5654741"
"16650","R-MMU-597592"
"16650","R-MMU-71387"
"16650","R-MMU-727802"
"16650","R-MMU-9006934"
"16650","R-MMU-9033658"
"16650","R-MMU-9033807"
"16650","R-MMU-9037629"
"16650","R-MMU-913709"
"16668","R-MMU-1430728"
"16668","R-MMU-1614558"
"16668","R-MMU-1614635"
"16668","R-MMU-71291"
"16668","R-MMU-8963693"
"16670","R-MMU-1236975"
"16670","R-MMU-1236978"
"16670","R-MMU-1280215"
"16670","R-MMU-1280218"
"16670","R-MMU-166016"
"16670","R-MMU-166058"
"16670","R-MMU-166166"
"16670","R-MMU-168138"
"16670","R-MMU-168142"
"16670","R-MMU-168164"
"16670","R-MMU-168176"
"16670","R-MMU-168179"
"16670","R-MMU-168181"
"16670","R-MMU-168188"
"16670","R-MMU-168249"
"16670","R-MMU-168256"
"16670","R-MMU-168898"
"16670","R-MMU-168928"
"16670","R-MMU-181438"
"16670","R-MMU-2173782"
"16670","R-MMU-3000480"
"16670","R-MMU-3000497"
"16670","R-MMU-445989"
"16670","R-MMU-446652"
"16670","R-MMU-449147"
"16670","R-MMU-5653656"
"16670","R-MMU-6803157"
"16670","R-MMU-879415"
"16670","R-MMU-9020702"
"16670","R-MMU-933542"
"16670","R-MMU-937061"
"16670","R-MMU-975138"
"16670","R-MMU-975155"
"16670","R-MMU-975871"
"16670","R-MMU-983169"
"16680","R-MMU-112311"
"16680","R-MMU-112315"
"16680","R-MMU-112316"
"16680","R-MMU-1430728"
"16680","R-MMU-1483191"
"16680","R-MMU-1483206"
"16680","R-MMU-1483257"
"16680","R-MMU-156580"
"16680","R-MMU-156581"
"16680","R-MMU-1614635"
"16680","R-MMU-162582"
"16680","R-MMU-163841"
"16680","R-MMU-1640170"
"16680","R-MMU-195721"
"16680","R-MMU-196741"
"16680","R-MMU-196807"
"16680","R-MMU-196849"
"16680","R-MMU-196854"
"16680","R-MMU-197264"
"16680","R-MMU-201681"
"16680","R-MMU-201722"
"16680","R-MMU-209776"
"16680","R-MMU-209905"
"16680","R-MMU-209931"
"16680","R-MMU-211859"
"16680","R-MMU-212165"
"16680","R-MMU-212300"
"16680","R-MMU-212436"
"16680","R-MMU-2142789"
"16680","R-MMU-2187338"
"16680","R-MMU-2262752"
"16680","R-MMU-2299718"
"16680","R-MMU-2514856"
"16680","R-MMU-2514859"
"16680","R-MMU-2559580"
"16680","R-MMU-2559582"
"16680","R-MMU-2559583"
"16680","R-MMU-3214841"
"16680","R-MMU-3214858"
"16680","R-MMU-3247509"
"16680","R-MMU-3700989"
"16680","R-MMU-372790"
"16680","R-MMU-379397"
"16680","R-MMU-379401"
"16680","R-MMU-382551"
"16680","R-MMU-388396"
"16680","R-MMU-389661"
"16680","R-MMU-392499"
"16680","R-MMU-418594"
"16680","R-MMU-425393"
"16680","R-MMU-425407"
"16680","R-MMU-427359"
"16680","R-MMU-453274"
"16680","R-MMU-4839726"
"16680","R-MMU-5250941"
"16680","R-MMU-5358493"
"16680","R-MMU-556833"
"16680","R-MMU-5633007"
"16680","R-MMU-5676934"
"16680","R-MMU-5693532"
"16680","R-MMU-5693565"
"16680","R-MMU-5693606"
"16680","R-MMU-597592"
"16680","R-MMU-6804760"
"16680","R-MMU-68875"
"16680","R-MMU-68886"
"16680","R-MMU-69273"
"16680","R-MMU-69275"
"16680","R-MMU-69278"
"16680","R-MMU-70921"
"16680","R-MMU-71288"
"16680","R-MMU-71291"
"16680","R-MMU-72086"
"16680","R-MMU-72764"
"16680","R-MMU-72766"
"16680","R-MMU-73857"
"16680","R-MMU-73894"
"16680","R-MMU-74160"
"16680","R-MMU-8876725"
"16680","R-MMU-8878171"
"16680","R-MMU-8936459"
"16680","R-MMU-8939211"
"16680","R-MMU-8953854"
"16680","R-MMU-8953897"
"16680","R-MMU-8978934"
"16680","R-MMU-9006931"
"16680","R-MMU-9009391"
"16695","R-MMU-1430728"
"16695","R-MMU-157579"
"16695","R-MMU-15869"
"16695","R-MMU-1630316"
"16695","R-MMU-1638074"
"16695","R-MMU-1638091"
"16695","R-MMU-1640170"
"16695","R-MMU-174414"
"16695","R-MMU-174417"
"16695","R-MMU-174437"
"16695","R-MMU-180786"
"16695","R-MMU-2022854"
"16695","R-MMU-2022928"
"16695","R-MMU-3322077"
"16695","R-MMU-382551"
"16695","R-MMU-392499"
"16695","R-MMU-425397"
"16695","R-MMU-425407"
"16695","R-MMU-429914"
"16695","R-MMU-429958"
"16695","R-MMU-446193"
"16695","R-MMU-446203"
"16695","R-MMU-446219"
"16695","R-MMU-480985"
"16695","R-MMU-499943"
"16695","R-MMU-500753"
"16695","R-MMU-597592"
"16695","R-MMU-69166"
"16695","R-MMU-69183"
"16695","R-MMU-69186"
"16695","R-MMU-69190"
"16695","R-MMU-69239"
"16695","R-MMU-69242"
"16695","R-MMU-69278"
"16695","R-MMU-69306"
"16695","R-MMU-71387"
"16695","R-MMU-727802"
"16695","R-MMU-73614"
"16695","R-MMU-73621"
"16695","R-MMU-73886"
"16695","R-MMU-8850843"
"16695","R-MMU-8953854"
"16695","R-MMU-8956319"
"16695","R-MMU-8956320"
"16695","R-MMU-8956321"
"16695","R-MMU-8982491"
"1670","R-MMU-1430728"
"1670","R-MMU-15869"
"1670","R-MMU-73621"
"1670","R-MMU-8956319"
"16704","R-MMU-1430728"
"16704","R-MMU-15869"
"16704","R-MMU-382551"
"16704","R-MMU-425397"
"16704","R-MMU-425407"
"16704","R-MMU-73614"
"16704","R-MMU-73621"
"16704","R-MMU-83936"
"16704","R-MMU-8956319"
"16704","R-MMU-8956321"
"16708","R-MMU-110331"
"16708","R-MMU-1237112"
"16708","R-MMU-1430728"
"16708","R-MMU-15869"
"16708","R-MMU-1614635"
"16708","R-MMU-382551"
"16708","R-MMU-425397"
"16708","R-MMU-425407"
"16708","R-MMU-71291"
"16708","R-MMU-73884"
"16708","R-MMU-73894"
"16708","R-MMU-73927"
"16708","R-MMU-73929"
"16708","R-MMU-74217"
"16708","R-MMU-83936"
"16708","R-MMU-8956321"
"16709","R-MMU-1430728"
"16709","R-MMU-196849"
"16709","R-MMU-196854"
"16709","R-MMU-964975"
"16716","R-MMU-1430728"
"16716","R-MMU-211859"
"16716","R-MMU-211897"
"16716","R-MMU-211945"
"16716","R-MMU-211981"
"16716","R-MMU-211999"
"16723","R-MMU-1237112"
"16723","R-MMU-1430728"
"16723","R-MMU-1614635"
"16723","R-MMU-71291"
"16724","R-MMU-1428517"
"16724","R-MMU-1430728"
"16724","R-MMU-71406"
"16724","R-MMU-880009"
"16728","R-MMU-1430728"
"16728","R-MMU-1482788"
"16728","R-MMU-1483115"
"16728","R-MMU-1483206"
"16728","R-MMU-1483257"
"16728","R-MMU-556833"
"16732","R-MMU-1430728"
"16732","R-MMU-1483206"
"16732","R-MMU-1483213"
"16732","R-MMU-1483257"
"16732","R-MMU-556833"
"16737","R-MMU-382551"
"16737","R-MMU-425366"
"16737","R-MMU-425407"
"16737","R-MMU-549127"
"16737","R-MMU-549132"
"16742","R-MMU-1430728"
"16742","R-MMU-15869"
"16742","R-MMU-500753"
"16742","R-MMU-8956320"
"16749","R-MMU-1430728"
"16749","R-MMU-1482922"
"16749","R-MMU-1483196"
"16749","R-MMU-1483206"
"16749","R-MMU-1483226"
"16749","R-MMU-1483248"
"16749","R-MMU-1483255"
"16749","R-MMU-1483257"
"16749","R-MMU-162582"
"16749","R-MMU-162710"
"16749","R-MMU-163125"
"16749","R-MMU-1632852"
"16749","R-MMU-1660499"
"16749","R-MMU-1660514"
"16749","R-MMU-1660516"
"16749","R-MMU-1660517"
"16749","R-MMU-194315"
"16749","R-MMU-195258"
"16749","R-MMU-2046104"
"16749","R-MMU-2046106"
"16749","R-MMU-2173782"
"16749","R-MMU-3000471"
"16749","R-MMU-3000480"
"16749","R-MMU-392499"
"16749","R-MMU-556833"
"16749","R-MMU-5653656"
"16749","R-MMU-5668599"
"16749","R-MMU-597592"
"16749","R-MMU-8978868"
"16749","R-MMU-9612973"
"16750","R-MMU-1430728"
"16750","R-MMU-15869"
"16750","R-MMU-382551"
"16750","R-MMU-425397"
"16750","R-MMU-425407"
"16750","R-MMU-74217"
"16750","R-MMU-74259"
"16750","R-MMU-83936"
"16750","R-MMU-8956319"
"16750","R-MMU-8956321"
"16752","R-MMU-1430728"
"16752","R-MMU-1442490"
"16752","R-MMU-1474228"
"16752","R-MMU-1474244"
"16752","R-MMU-71064"
"16752","R-MMU-71291"
"16753","R-MMU-1430728"
"16753","R-MMU-196849"
"16753","R-MMU-196854"
"16753","R-MMU-199220"
"16755","R-MMU-1430728"
"16755","R-MMU-159418"
"16755","R-MMU-162582"
"16755","R-MMU-192105"
"16755","R-MMU-192456"
"16755","R-MMU-193368"
"16755","R-MMU-193807"
"16755","R-MMU-194068"
"16755","R-MMU-211859"
"16755","R-MMU-211897"
"16755","R-MMU-211945"
"16755","R-MMU-211976"
"16755","R-MMU-2990846"
"16755","R-MMU-3108232"
"16755","R-MMU-372790"
"16755","R-MMU-373076"
"16755","R-MMU-382551"
"16755","R-MMU-388396"
"16755","R-MMU-392499"
"16755","R-MMU-4090294"
"16755","R-MMU-418555"
"16755","R-MMU-425397"
"16755","R-MMU-425407"
"16755","R-MMU-500792"
"16755","R-MMU-556833"
"16755","R-MMU-597592"
"16755","R-MMU-879518"
"16755","R-MMU-8935690"
"16755","R-MMU-8957322"
"16755","R-MMU-8963743"
"16783","R-MMU-109582"
"16783","R-MMU-1430728"
"16783","R-MMU-1483249"
"16783","R-MMU-1855191"
"16783","R-MMU-1855204"
"16783","R-MMU-1855231"
"16783","R-MMU-983231"
"16796","R-MMU-1430728"
"16796","R-MMU-162582"
"16796","R-MMU-209776"
"16796","R-MMU-209931"
"16796","R-MMU-211859"
"16796","R-MMU-211945"
"16796","R-MMU-372790"
"16796","R-MMU-373076"
"16796","R-MMU-388396"
"16796","R-MMU-418594"
"16796","R-MMU-500792"
"16796","R-MMU-71291"
"16797","R-MMU-1430728"
"16797","R-MMU-196807"
"16797","R-MMU-196849"
"16797","R-MMU-196854"
"16797","R-MMU-197264"
"16797","R-MMU-2142753"
"16797","R-MMU-2162123"
"16797","R-MMU-382551"
"16797","R-MMU-425366"
"16797","R-MMU-425407"
"16797","R-MMU-549127"
"16797","R-MMU-549132"
"16797","R-MMU-556833"
"16797","R-MMU-8978868"
"16802","R-MMU-1430728"
"16802","R-MMU-71336"
"16802","R-MMU-71387"
"16810","R-MMU-112310"
"16810","R-MMU-112315"
"16810","R-MMU-112316"
"16810","R-MMU-1234174"
"16810","R-MMU-1234176"
"16810","R-MMU-1428517"
"16810","R-MMU-1430728"
"16810","R-MMU-1474244"
"16810","R-MMU-1474290"
"16810","R-MMU-162582"
"16810","R-MMU-1640170"
"16810","R-MMU-1650814"
"16810","R-MMU-194315"
"16810","R-MMU-195258"
"16810","R-MMU-196854"
"16810","R-MMU-2262752"
"16810","R-MMU-2299718"
"16810","R-MMU-2559580"
"16810","R-MMU-2559583"
"16810","R-MMU-3214842"
"16810","R-MMU-3247509"
"16810","R-MMU-372790"
"16810","R-MMU-373076"
"16810","R-MMU-382551"
"16810","R-MMU-388396"
"16810","R-MMU-389542"
"16810","R-MMU-389599"
"16810","R-MMU-390918"
"16810","R-MMU-418594"
"16810","R-MMU-425366"
"16810","R-MMU-425407"
"16810","R-MMU-4839726"
"16810","R-MMU-500792"
"16810","R-MMU-549132"
"16810","R-MMU-556833"
"16810","R-MMU-561048"
"16810","R-MMU-5625740"
"16810","R-MMU-5625886"
"16810","R-MMU-68875"
"16810","R-MMU-68886"
"16810","R-MMU-69278"
"16810","R-MMU-70263"
"16810","R-MMU-70326"
"16810","R-MMU-70895"
"16810","R-MMU-71064"
"16810","R-MMU-71240"
"16810","R-MMU-71262"
"16810","R-MMU-71291"
"16810","R-MMU-71387"
"16810","R-MMU-71403"
"16810","R-MMU-71406"
"16810","R-MMU-73894"
"16810","R-MMU-73942"
"16810","R-MMU-73943"
"16810","R-MMU-880009"
"16810","R-MMU-888590"
"16810","R-MMU-8953897"
"16810","R-MMU-8963684"
"16810","R-MMU-8963691"
"16810","R-MMU-8963693"
"16810","R-MMU-8964539"
"16810","R-MMU-8964540"
"16810","R-MMU-8978868"
"16810","R-MMU-8978934"
"16810","R-MMU-916853"
"16810","R-MMU-977347"
"16814","R-MMU-1430728"
"16814","R-MMU-156580"
"16814","R-MMU-156584"
"16814","R-MMU-1660662"
"16814","R-MMU-211859"
"16814","R-MMU-382551"
"16814","R-MMU-425366"
"16814","R-MMU-425397"
"16814","R-MMU-425407"
"16814","R-MMU-428157"
"16814","R-MMU-549132"
"16814","R-MMU-556833"
"16814","R-MMU-561048"
"16814","R-MMU-879518"
"16827","R-MMU-1430728"
"16827","R-MMU-193993"
"16827","R-MMU-196071"
"16827","R-MMU-211859"
"16827","R-MMU-211897"
"16827","R-MMU-211945"
"16827","R-MMU-211976"
"16827","R-MMU-2990846"
"16827","R-MMU-3108232"
"16827","R-MMU-392499"
"16827","R-MMU-4090294"
"16827","R-MMU-556833"
"16827","R-MMU-597592"
"16827","R-MMU-8957322"
"16830","R-MMU-1430728"
"16830","R-MMU-15869"
"16830","R-MMU-74217"
"16830","R-MMU-8956321"
"16836","R-MMU-1430728"
"16836","R-MMU-156580"
"16836","R-MMU-156584"
"16836","R-MMU-211859"
"168396","R-MMU-1430728"
"168396","R-MMU-156580"
"168396","R-MMU-156588"
"168396","R-MMU-211859"
"16842","R-MMU-1430728"
"16842","R-MMU-162582"
"16842","R-MMU-1640170"
"16842","R-MMU-194315"
"16842","R-MMU-195258"
"16842","R-MMU-211859"
"16842","R-MMU-211897"
"16842","R-MMU-211945"
"16842","R-MMU-211981"
"16842","R-MMU-2299718"
"16842","R-MMU-3214842"
"16842","R-MMU-3247509"
"16842","R-MMU-4839726"
"16842","R-MMU-5625740"
"16842","R-MMU-5625886"
"16842","R-MMU-6798163"
"16842","R-MMU-68875"
"16842","R-MMU-68886"
"16842","R-MMU-69278"
"16842","R-MMU-71291"
"16842","R-MMU-73894"
"16842","R-MMU-73942"
"16842","R-MMU-73943"
"16851","R-MMU-1430728"
"16851","R-MMU-1483248"
"16851","R-MMU-1483255"
"16851","R-MMU-1483257"
