"KEGG","OTHERID"
"mmu:271786","A2RRI8"
"mmu:271813","Q8CDK2"
"mmu:271842","Q149F1"
"mmu:271844","Q50L41"
"mmu:271849","Q6S5L9"
"mmu:271849","Q8CB26"
"mmu:271887","A2ABX0"
"mmu:271887","Q8CEB4"
"mmu:271944","P0CG09"
"mmu:271970","Q8BM89"
"mmu:271970","Q32KI8"
"mmu:271981","Q8BM85"
"mmu:271981","E9Q1W7"
"mmu:272009","Q8C8K3"
"mmu:272027","Q3U269"
"mmu:272031","Q8BFZ2"
"mmu:27204","Q8JZP2"
"mmu:27204","Q3KN99"
"mmu:27205","Q9R0M4"
"mmu:27205","Q791G4"
"mmu:27206","Q9R0G8"
"mmu:27207","P62281"
"mmu:27207","Q3UC02"
"mmu:27214","Q9QZ41"
"mmu:27214","B2RS44"
"mmu:27215","Q9QYP6"
"mmu:272158","Q7TQ07"
"mmu:272158","A0A0R4J0E3"
"mmu:27216","Q9QY00"
"mmu:27217","Q9WUI0"
"mmu:27218","Q9QUM4"
"mmu:27218","Q544K1"
"mmu:27219","Q9QZS5"
"mmu:27219","Q3UW73"
"mmu:27220","P56388"
"mmu:27220","Q3UYI4"
"mmu:27221","Q9QWF0"
"mmu:27222","Q9WV27"
"mmu:27223","P70399"
"mmu:27223","Q8BZ87"
"mmu:27223","Q3V1P7"
"mmu:27224","Q8CB77"
"mmu:27225","Q9ESV0"
"mmu:27226","Q60963"
"mmu:272322","Q2VPD4"
"mmu:272347","Q8BV16"
"mmu:272347","Q8BL72"
"mmu:272347","Q8BVH0"
"mmu:272359","Q8R3Y8"
"mmu:272381","P0C192"
"mmu:272382","O35906"
"mmu:272396","Q8BLY2"
"mmu:272411","Q3USF0"
"mmu:272428","Q8BGA8"
"mmu:272465","Q5FW56"
"mmu:272465","G3UWB7"
"mmu:272538","Q8C3S2"
"mmu:272551","Q9D600"
"mmu:272589","Q8C5W3"
"mmu:27260","Q9WV52"
"mmu:27261","Q9QZK7"
"mmu:27261","Q14AA1"
"mmu:27263","G5E8M0"
"mmu:272636","Q5DTI8"
"mmu:272643","Q76HL1"
"mmu:27267","Q9ER72"
"mmu:27267","Q3UXN3"
"mmu:27273","O70571"
"mmu:27273","Q544J2"
"mmu:27274","Q9QXT9"
"mmu:27275","Q9QXX8"
"mmu:27276","Q9QYE9"
"mmu:27277","Q9QYE6"
"mmu:27278","Q9QZE2"
"mmu:27279","Q9CR75"
"mmu:272790","Q52KG3"
"mmu:272790","Q8CBC3"
"mmu:27280","Q9WV95"
"mmu:27281","Q9QZU4"
"mmu:27281","A0A0R4J130"
"mmu:27354","Q9R207"
"mmu:27355","P70261"
"mmu:27355","A0A0R4J007"
"mmu:27356","Q9QY05"
"mmu:27356","Q545M1"
"mmu:27357","Q9R062"
"mmu:27358","Q9WTL0"
"mmu:27359","Q9R0Q1"
"mmu:27359","Q549X6"
"mmu:27360","Q9QYB5"
"mmu:27361","Q9JLC3"
"mmu:27362","Q9QYI6"
"mmu:27364","Q9QZX7"
"mmu:27366","P83877"
"mmu:27367","P27659"
"mmu:27368","Q9R099"
"mmu:27369","Q9QX60"
"mmu:27370","P62855"
"mmu:27370","Q497N1"
"mmu:27371","Q9QXK9"
"mmu:27371","Q5D0E4"
"mmu:27372","Q9QUN5"
"mmu:27372","Q0VBM3"
"mmu:27373","Q9JMK2"
"mmu:27374","Q8CIG8"
"mmu:27374","A0A0R4J049"
"mmu:27375","Q921G9"
"mmu:27376","Q9QZD8"
"mmu:27377","O88967"
"mmu:27378","P56842"
"mmu:27378","Q0VBM6"
"mmu:27379","P56840"
"mmu:27379","Q3UWQ4"
"mmu:27380","P56844"
"mmu:27381","P56841"
"mmu:27381","Q4FZI4"
"mmu:27382","P56845"
"mmu:27382","Q3UT92"
"mmu:27384","Q8VC28"
"mmu:27384","Q571M4"
"mmu:27385","Q9QZ04"
"mmu:27387","Q9QZS8"
"mmu:27388","Q9Z1X2"
"mmu:27389","Q6B8I0"
"mmu:27390","Q9JLI3"
"mmu:27390","E9PVK7"
"mmu:27392","G3X9F1"
"mmu:27393","Q9JKF7"
"mmu:27395","Q9CPR5"
"mmu:27397","Q9D8P4"
"mmu:27398","Q9D773"
"mmu:27399","Q6PD10"
"mmu:27400","Q9R092"
"mmu:27401","Q9Z0Z3"
"mmu:27401","Q569Z9"
"mmu:27402","Q8BKZ9"
"mmu:27403","Q91V24"
"mmu:27404","Q8K440"
"mmu:27404","A2AM56"
"mmu:27405","Q99P81"
"mmu:27406","Q8K268"
"mmu:27407","Q99LE6"
"mmu:27409","Q99PE8"
"mmu:27410","Q8R420"
"mmu:27410","Q6AXE3"
"mmu:27411","Q8R4T9"
"mmu:27411","A0A494BAL3"
"mmu:27412","Q9WVA7"
"mmu:27413","Q9QY30"
"mmu:27414","Q80YD6"
"mmu:27416","Q9R1X5"
"mmu:27418","O89050"
"mmu:27418","Q3UWT3"
"mmu:27419","O88325"
"mmu:27421","Q9R1S7"
"mmu:27423","Q9JHH8"
"mmu:27424","Q9QZY1"
"mmu:27425","Q9CPQ8"
"mmu:27426","Q8BJ48"
"mmu:27428","Q9QXN0"
"mmu:27428","E9QMY5"
"mmu:27494","Q8VHG2"
"mmu:27528","Q07475"
"mmu:27528","Q542Q5"
"mmu:27632","P19426"
"mmu:27632","Q3UIA1"
"mmu:27643","P21126"
"mmu:27643","Q3UK94"
"mmu:27660","Q9D9S1"
"mmu:27660","Q14AC9"
"mmu:276742","Q5QD09"
"mmu:276742","A6H6B4"
"mmu:276770","P63242"
"mmu:27681","Q9CZ28"
"mmu:276829","Q8CI12"
"mmu:276846","Q6PD26"
"mmu:276846","Q3V307"
"mmu:276852","Q6PIX9"
"mmu:276865","Q7TQT7"
"mmu:276891","Q6U7R4"
"mmu:276905","Q3UJZ3"
"mmu:276919","Q6P6L6"
"mmu:276920","Q5SV66"
"mmu:276950","B1ARD8"
"mmu:276952","Q5SSG5"
"mmu:277010","Q7TQJ1"
"mmu:277154","Q5DTZ0"
"mmu:277203","B2RWD4"
"mmu:277203","E9Q9H8"
"mmu:277250","B9EKS2"
"mmu:277328","Q8BLA8"
"mmu:277343","Q4KUS1"
"mmu:277343","Q4KXB5"
"mmu:277345","Q5DQQ4"
"mmu:277345","A2A5H4"
"mmu:277360","Q69ZK0"
"mmu:277396","Q6GQU2"
"mmu:277414","Q4QQM4"
"mmu:277432","Q6PDS0"
"mmu:277432","A2ACD2"
"mmu:277463","Q8BUV8"
"mmu:277463","Q148Z6"
"mmu:277468","Q5FWH7"
"mmu:277496","Q8BIG2"
"mmu:27756","O35900"
"mmu:27756","O35901"
"mmu:27756","Q3U9X2"
"mmu:277562","Q7TQY2"
"mmu:27762","Q9JHA8"
"mmu:27762","B2RQ76"
"mmu:277666","A2AGW8"
"mmu:277668","A2AGW6"
"mmu:277743","A2ADB2"
"mmu:277744","Q3ULG3"
"mmu:277753","Q91WL5"
"mmu:277773","Q80YD3"
"mmu:27784","Q9CZG3"
"mmu:27784","Q4QQP1"
"mmu:277854","P61460"
"mmu:277854","Q6GQV2"
"mmu:277898","Q8CBB2"
"mmu:277935","Q7TRU3"
"mmu:277939","Q52KB6"
"mmu:277973","B2RXE2"
"mmu:277978","Q8BI71"
"mmu:27801","Q5Y5T5"
"mmu:27801","Q2TGE7"
"mmu:278097","Q8K3A6"
"mmu:278167","A2AHM1"
"mmu:278174","Q6XAS4"
"mmu:278180","F6TUL9"
"mmu:278203","A2AE20"
"mmu:278203","A0A077S1H9"
"mmu:278240","Q6NVE3"
"mmu:278279","Q56A06"
"mmu:278304","A2A5E6"
"mmu:278507","Q7TQN3"
"mmu:278672","Q7TNE6"
"mmu:278676","Q6UY53"
"mmu:278679","B1AQP7"
"mmu:27878","Q99LM9"
"mmu:278795","G3XA50"
"mmu:27886","O70279"
"mmu:279028","Q769J6"
"mmu:279029","Q80YS9"
"mmu:279185","A2AGW5"
"mmu:279499","Q562E2"
"mmu:279561","Q80XP9"
"mmu:279572","Q6R5N8"
"mmu:27965","Q9CQC8"
"mmu:27965","A2RT57"
"mmu:279653","Q80TF3"
"mmu:27966","Q91WM3"
"mmu:27967","Q8CGZ0"
"mmu:27967","A0A1D5RL92"
"mmu:279706","A2AG10"
"mmu:279706","Q497V0"
"mmu:27973","Q9CRC0"
"mmu:279766","Q8BP97"
"mmu:279766","B7ZNJ8"
"mmu:27979","Q8JZQ9"
"mmu:27981","Q3UC65"
"mmu:27984","Q8C845"
"mmu:27993","Q8VHZ7"
"mmu:27998","Q9CRA8"
"mmu:27999","Q91VU0"
"mmu:28000","Q99KP6"
"mmu:28006","Q6PGL7"
"mmu:28010","A2A7Y5"
"mmu:28010","C0KL25"
"mmu:28015","Q6P6I6"
"mmu:28018","Q78JW9"
"mmu:28019","Q8C0D7"
"mmu:28028","Q8VDT9"
"mmu:280287","Q6Y4S4"
"mmu:280287","I0J0X7"
"mmu:28030","Q8K0D5"
"mmu:28035","Q3TIX9"
"mmu:28036","Q05CL8"
"mmu:28040","Q91YN0"
"mmu:280408","Q5ND29"
"mmu:280408","Q14AQ2"
"mmu:280411","Q8BQ89"
"mmu:280411","G3X9C8"
"mmu:28042","Q80TA1"
"mmu:280621","Q5FWB9"
"mmu:280635","P59900"
"mmu:28064","Q3UDR8"
"mmu:280645","P59270"
"mmu:280662","O89020"
"mmu:280667","Q8R534"
"mmu:280668","Q60813"
"mmu:280668","Q3V0H1"
"mmu:28071","Q78WZ7"
"mmu:28071","B2RT77"
"mmu:28075","Q9CQT7"
"mmu:28077","Q9CXU0"
"mmu:28078","Q9JII2"
"mmu:28078","A0A0M6L0X8"
"mmu:28080","Q9DB20"
"mmu:28084","Q9CQ80"
"mmu:28088","Q99LF4"
"mmu:28105","Q80WG7"
"mmu:28106","Q9CPT4"
"mmu:28109","Q9CX66"
"mmu:28113","Q8K1K3"
"mmu:28114","Q1HFZ0"
"mmu:28126","Q9CPT5"
"mmu:28135","U5KVR9"
"mmu:28135","F8VPJ7"
"mmu:28146","Q9Z1W5"
"mmu:28169","Q9D517"
"mmu:28185","Q9CZW5"
"mmu:28193","Q99KK1"
"mmu:28194","G3X9D6"
"mmu:28199","Q91VU6"
"mmu:28199","Q3UD98"
"mmu:28200","Q99LB2"
"mmu:28200","Q3UIB5"
"mmu:28240","Q91YD4"
"mmu:28240","Q3UYE9"
"mmu:28248","Q9QXZ6"
"mmu:28248","Q53ZW9"
"mmu:28250","Q9EP96"
"mmu:28253","Q9JJL3"
"mmu:28254","Q99J94"
"mmu:282619","Q8CIT9"
"mmu:282619","A0A0R4J2A5"
"mmu:282663","Q8VHP7"
"mmu:28295","Q9D172"
"mmu:286940","Q80X90"
"mmu:286942","Q99PT9"
"mmu:286942","A9XMT8"
"mmu:29805","Q9QY66"
"mmu:29806","Q9QXD8"
"mmu:29807","Q9R0M5"
"mmu:29808","A2AWL7"
"mmu:29808","E9QLG3"
"mmu:29809","A6H6A9"
"mmu:29810","Q9JLV1"
"mmu:29811","Q9QYG0"
"mmu:29812","Q9QYF9"
"mmu:29812","Q544I1"
"mmu:29813","Q8VD12"
"mmu:29815","Q9QZK2"
"mmu:29816","Q9JKY5"
"mmu:29817","Q61581"
"mmu:29817","F8WH23"
"mmu:29818","P35385"
"mmu:29819","Q8CJ67"
"mmu:29820","Q9JLL3"
"mmu:29820","Q8BUM7"
"mmu:29845","Q9QZ22"
"mmu:29846","Q8VGA9"
"mmu:29849","Q9QZ19"
"mmu:29856","Q921U8"
"mmu:29857","O08911"
"mmu:29858","O35621"
"mmu:29858","Q545Q8"
"mmu:29859","P63046"
"mmu:29861","Q9QX66"
"mmu:29861","Q6GTK4"
"mmu:29862","Q9JL89"
"mmu:29862","Q3TQA7"
"mmu:29863","Q9QXQ1"
"mmu:29863","Q8CBS2"
"mmu:29864","Q9QYK7"
"mmu:29865","Q9JLK3"
"mmu:29865","Q543X4"
"mmu:29866","Q9JLK4"
"mmu:29866","G3XA29"
"mmu:29867","Q9JLK7"
"mmu:29869","Q9QY01"
"mmu:29869","Q3UG39"
"mmu:29870","Q8R080"
"mmu:29870","Q542Q3"
"mmu:29871","Q8K214"
"mmu:29873","Q71M36"
"mmu:29875","Q9JKF1"
"mmu:29875","Q3TPD2"
"mmu:29875","Q3TU98"
"mmu:29876","Q9QYB1"
"mmu:29876","Q543N5"
"mmu:29877","Q9JMG7"
"mmu:30044","Q9QXZ9"
"mmu:30045","Q9R022"
"mmu:30045","Q9CWA0"
"mmu:30046","Q9Z2U2"
"mmu:30049","Q99PL7"
"mmu:30050","Q9QUH1"
"mmu:30051","Q9WTP3"
"mmu:30052","Q9QXV0"
"mmu:30053","Q9QUS9"
"mmu:30053","G3UWG6"
"mmu:30054","Q99MV7"
"mmu:30055","P62075"
"mmu:30056","Q9WV98"
"mmu:30057","P62077"
"mmu:30058","Q9WVA2"
"mmu:30059","P62073"
"mmu:30060","Q9R0R1"
"mmu:30060","Q544J8"
"mmu:30785","B9EJA2"
"mmu:30791","Q9QZ03"
"mmu:30794","P70271"
"mmu:30795","Q62446"
"mmu:30795","Q3UBU9"
"mmu:30800","P57748"
"mmu:30805","Q9Z306"
"mmu:30838","Q9JMJ2"
"mmu:30839","Q9QXW2"
"mmu:30840","Q9QXW0"
"mmu:30841","Q6P1G2"
"mmu:30843","Q9EPX5"
"mmu:30853","Q99KX1"
"mmu:30853","Q3UNV7"
"mmu:30877","Q8CI11"
"mmu:30878","Q9R0R4"
"mmu:30878","Q544B5"
"mmu:30923","Q9QY14"
"mmu:30924","Q9R182"
"mmu:30924","Q3UEF5"
"mmu:30925","Q9ET39"
"mmu:30925","Q18PJ0"
"mmu:30926","Q9CQM9"
"mmu:30927","Q9QY31"
"mmu:30928","Q9WUK6"
"mmu:30930","P40336"
"mmu:30931","Q9ER39"
"mmu:30931","Q3TV62"
"mmu:30932","Q922H9"
"mmu:30933","Q8R1J9"
"mmu:30934","Q9ER41"
"mmu:30935","Q9ER38"
"mmu:30936","Q8CA03"
"mmu:30937","Q8VEE1"
"mmu:30937","Q3TVW6"
"mmu:30937","Q8BVZ6"
"mmu:30938","Q3TNB8"
"mmu:30939","Q9CQJ7"
"mmu:30940","P57080"
"mmu:30941","Q9QZL6"
"mmu:30941","E9PUE2"
"mmu:30942","Q9WUU6"
"mmu:30942","Q059V1"
"mmu:30942","Q3UP48"
"mmu:30943","Q9QYZ9"
"mmu:30944","Q571J5"
"mmu:30945","P50636"
"mmu:30946","Q9QYL7"
"mmu:30947","Q9JHI2"
"mmu:30948","O08539"
"mmu:30951","Q9QXV1"
"mmu:30952","Q9JJZ9"
"mmu:30953","P0DPB4"
"mmu:30954","O54926"
"mmu:30955","Q9JHG7"
"mmu:30955","Q3UVA4"
"mmu:30955","Q8C5Q7"
"mmu:30956","Q99K67"
"mmu:30956","Q3UEQ9"
"mmu:30957","Q9ESN9"
"mmu:30957","Q3UHB5"
"mmu:30957","Q3UYC3"
"mmu:30959","Q9QY15"
"mmu:30960","Q9WV55"
"mmu:30962","Q9QXA6"
"mmu:30962","Q3UQE3"
"mmu:30963","Q9QY80"
"mmu:30963","B9EHK9"
"mmu:317652","Q8CGR4"
"mmu:317653","Q8CGR5"
"mmu:317653","A0A0B6VSR0"
"mmu:317677","Q8CFG8"
"mmu:317677","A0A1W2P7F1"
"mmu:317717","Q8BH47"
"mmu:317717","B2RSR2"
"mmu:317750","Q8C261"
"mmu:317750","A2ATP8"
"mmu:317755","Q80SU3"
"mmu:317757","Q8BWF2"
"mmu:317758","G3X987"
"mmu:317758","Q8BYB6"
"mmu:319146","Q8BQT1"
"mmu:319148","P84228"
"mmu:319148","B9EI85"
"mmu:319149","P84228"
"mmu:319149","B9EI85"
"mmu:319150","P84228"
"mmu:319150","B9EI85"
"mmu:319151","P84228"
"mmu:319151","B9EI85"
"mmu:319152","P68433"
"mmu:319153","P68433"
"mmu:319154","P84228"
"mmu:319154","B9EI85"
"mmu:319155","P62806"
"mmu:319155","B2RTM0"
"mmu:319156","P62806"
"mmu:319156","B2RTM0"
"mmu:319157","P62806"
"mmu:319157","B2RTM0"
"mmu:319158","P62806"
"mmu:319158","B2RTM0"
"mmu:319159","P62806"
"mmu:319159","B2RTM0"
"mmu:319160","P62806"
"mmu:319160","B2RTM0"
"mmu:319161","P62806"
"mmu:319161","B2RTM0"
"mmu:319162","Q8BFU2"
"mmu:319162","A2AB79"
"mmu:319163","Q8CGP4"
"mmu:319164","C0HKE1"
"mmu:319164","C0HKE2"
"mmu:319164","C0HKE3"
"mmu:319164","C0HKE4"
"mmu:319164","C0HKE5"
"mmu:319164","C0HKE6"
"mmu:319164","C0HKE7"
"mmu:319164","C0HKE8"
"mmu:319164","C0HKE9"
"mmu:319164","B2RVF0"
"mmu:319165","C0HKE1"
"mmu:319165","C0HKE2"
"mmu:319165","C0HKE3"
"mmu:319165","C0HKE4"
"mmu:319165","C0HKE5"
"mmu:319165","C0HKE6"
"mmu:319165","C0HKE7"
"mmu:319165","C0HKE8"
"mmu:319165","C0HKE9"
"mmu:319165","B2RVF0"
"mmu:319166","C0HKE1"
"mmu:319166","C0HKE2"
"mmu:319166","C0HKE3"
"mmu:319166","C0HKE4"
"mmu:319166","C0HKE5"
"mmu:319166","C0HKE6"
"mmu:319166","C0HKE7"
"mmu:319166","C0HKE8"
"mmu:319166","C0HKE9"
"mmu:319166","B2RVF0"
"mmu:319167","C0HKE1"
"mmu:319167","C0HKE2"
"mmu:319167","C0HKE3"
"mmu:319167","C0HKE4"
"mmu:319167","C0HKE5"
"mmu:319167","C0HKE6"
"mmu:319167","C0HKE7"
"mmu:319167","C0HKE8"
"mmu:319167","C0HKE9"
"mmu:319167","B2RVF0"
"mmu:319168","Q8CGP6"
"mmu:319168","A3KPD0"
"mmu:319169","Q8CGP7"
"mmu:319170","C0HKE1"
"mmu:319170","C0HKE2"
"mmu:319170","C0HKE3"
"mmu:319170","C0HKE4"
"mmu:319170","C0HKE5"
"mmu:319170","C0HKE6"
"mmu:319170","C0HKE7"
"mmu:319170","C0HKE8"
"mmu:319170","C0HKE9"
"mmu:319170","B2RVF0"
"mmu:319171","C0HKE1"
"mmu:319171","C0HKE2"
"mmu:319171","C0HKE3"
"mmu:319171","C0HKE4"
"mmu:319171","C0HKE5"
"mmu:319171","C0HKE6"
"mmu:319171","C0HKE7"
"mmu:319171","C0HKE8"
"mmu:319171","C0HKE9"
"mmu:319171","B2RVF0"
"mmu:319172","C0HKE1"
"mmu:319172","C0HKE2"
"mmu:319172","C0HKE3"
"mmu:319172","C0HKE4"
"mmu:319172","C0HKE5"
"mmu:319172","C0HKE6"
"mmu:319172","C0HKE7"
"mmu:319172","C0HKE8"
"mmu:319172","C0HKE9"
"mmu:319172","B2RVF0"
"mmu:319173","Q8CGP5"
"mmu:319176","Q64523"
"mmu:319176","Q149V4"
"mmu:319177","P70696"
"mmu:319178","Q64475"
"mmu:319179","Q6ZWY9"
"mmu:319180","P10853"
"mmu:319181","Q6ZWY9"
"mmu:319182","Q64478"
"mmu:319183","P10853"
"mmu:319184","Q8CGP1"
"mmu:319184","B2RVD5"
"mmu:319185","P10853"
"mmu:319186","P10854"
"mmu:319186","B2RTK3"
"mmu:319187","P10853"
"mmu:319188","Q8CGP2"
"mmu:319189","Q64525"
"mmu:319190","Q64524"
"mmu:319191","C0HKE1"
"mmu:319191","C0HKE2"
"mmu:319191","C0HKE3"
"mmu:319191","C0HKE4"
"mmu:319191","C0HKE5"
"mmu:319191","C0HKE6"
"mmu:319191","C0HKE7"
"mmu:319191","C0HKE8"
"mmu:319191","C0HKE9"
"mmu:319191","B2RVF0"
"mmu:319192","Q6GSS7"
"mmu:319192","B2RWH3"
"mmu:319195","Q6ZWZ7"
"mmu:319196","Q9D2J7"
"mmu:319197","Q8BUD0"
"mmu:319200","Q8BZR0"
"mmu:319207","Q5FWH8"
"mmu:319207","E9Q2C6"
"mmu:319211","P60954"
"mmu:319211","Q8C0U4"
"mmu:319217","E9PZ74"
"mmu:319229","Q5FWI2"
"mmu:319236","D3Z3L3"
"mmu:319239","Q8BZP8"
"mmu:319239","A1KXK3"
"mmu:319259","Q8BV89"
"mmu:319262","Q6PFY1"
"mmu:319263","P59913"
"mmu:319263","Q3TGS5"
"mmu:319266","Q9DAE8"
"mmu:319277","Q3UMB9"
"mmu:319278","Q8CAK3"
"mmu:319293","B9EKH0"
"mmu:319352","Q6P1B3"
"mmu:319370","Q8BQH4"
"mmu:319387","Q80TS3"
"mmu:319415","Q8BSL4"
"mmu:319415","B2RXW6"
"mmu:319430","Q8BW93"
"mmu:319430","E9QQ21"
"mmu:319433","E9Q6A2"
"mmu:319446","Q8C255"
"mmu:319448","Q8BX90"
"mmu:319455","Q3UNN8"
"mmu:319468","Q3UYC0"
"mmu:319475","Q99LH4"
"mmu:319476","Q8BXQ3"
"mmu:319476","A6H6T2"
"mmu:319477","Q8CD60"
"mmu:319478","M0QWU0"
"mmu:319480","Q7TQC3"
"mmu:319480","Q8CE84"
"mmu:319480","A0A0B4J1F0"
"mmu:319481","Q8C0M0"
"mmu:319482","E9PVG8"
"mmu:319486","Q8C520"
"mmu:319504","Q810U4"
"mmu:319504","Q6QRP1"
"mmu:319508","Q8C6N3"
"mmu:319513","Q6P1Z5"
"mmu:319513","Q8BFT7"
"mmu:319513","Q8BUZ8"
"mmu:319518","Q7TSQ8"
"mmu:319520","Q8BFV3"
"mmu:319530","Q8BH05"
"mmu:319535","Q6P560"
"mmu:319535","A2AE18"
"mmu:319552","A0A1C7CYU9"
"mmu:319554","P58044"
"mmu:319554","G3XA48"
"mmu:319555","E0CX99"
"mmu:319565","Q6ZWQ0"
"mmu:319579","Q30KP3"
"mmu:319581","Q5GH66"
"mmu:319582","Q80WQ4"
"mmu:319583","Q8BTF7"
"mmu:319586","D3Z580"
"mmu:319594","Q8BLR9"
"mmu:319601","Q6YND2"
"mmu:319601","Q8BHR7"
"mmu:319604","Q8BGZ2"
"mmu:319604","Q68FE1"
"mmu:319613","Q8BHS8"
"mmu:319618","B9EIX0"
"mmu:319622","Q3UV16"
"mmu:319625","Q8K157"
"mmu:319634","A0JP43"
"mmu:319636","Q8BYN5"
"mmu:319638","Q8C5P5"
"mmu:319638","Q05AG7"
"mmu:319642","Q8BHH2"
"mmu:319642","Q3KNA5"
"mmu:319651","Q8C0R0"
"mmu:319651","A0A0R4J2D0"
"mmu:319653","Q8BGP6"
"mmu:319655","Q8CAE9"
"mmu:319655","G3X9D3"
"mmu:319660","Q8BS35"
"mmu:319670","Q8BQM8"
"mmu:319675","Q8BQ48"
"mmu:319675","E9QPW4"
"mmu:319695","A2RT91"
"mmu:319701","Q8CAT8"
"mmu:319710","Q8C0V9"
"mmu:319713","Q69ZX8"
"mmu:319719","Q505H0"
"mmu:319719","E9Q6E9"
"mmu:319734","Q5RJF7"
"mmu:319734","F8VPL1"
"mmu:319740","Q3TXX3"
"mmu:319742","Q3V3F6"
"mmu:319748","Q3U3I9"
"mmu:319757","P56726"
"mmu:319757","Q4VBD5"
"mmu:319757","Q8BJN8"
"mmu:319758","F8VPJ6"
"mmu:319758","Q8C1T6"
"mmu:319765","Q5SF07"
"mmu:319767","Q5DU18"
"mmu:319767","B1AWN4"
"mmu:319772","Q497Y9"
"mmu:319772","Q8C860"
"mmu:319776","Q8C3K5"
"mmu:319800","Q96LX3"
"mmu:319801","Q8BZA9"
"mmu:319801","B2RWB7"
"mmu:319804","A4FUP9"
"mmu:319807","Q6P5U7"
"mmu:319817","P0C090"
"mmu:319817","Q148V4"
"mmu:319817","Q148V5"
"mmu:319822","Q8BTK5"
"mmu:319823","Q8BTP3"
"mmu:319832","B9EJI9"
"mmu:319845","Q811G0"
"mmu:319848","Q5NCM1"
"mmu:319848","Q8BWR0"
"mmu:319875","Q14C59"
"mmu:319876","Q3UMF0"
"mmu:319876","B1AZ15"
"mmu:319880","Q8R310"
"mmu:319885","B1AX39"
"mmu:319887","Q8BLG7"
"mmu:319887","J3QML9"
"mmu:319888","Q8BML2"
"mmu:319899","Q8VDR9"
"mmu:319899","A0A1L1SQR4"
"mmu:319901","Q0VBN2"
"mmu:319909","V9GXR4"
"mmu:319922","Q8C8N3"
"mmu:319924","B2RUJ5"
"mmu:319929","J3QQ32"
"mmu:319930","Q3TQ88"
"mmu:319934","E9PXF8"
"mmu:319939","Q5SSZ5"
"mmu:319939","Q8BWF4"
"mmu:319942","Q8BNX7"
"mmu:319942","A0A0R4J0P8"
"mmu:319944","B9EJX5"
"mmu:319945","Q8R123"
"mmu:319953","Q91V51"
"mmu:319955","F8VPZ5"
"mmu:319965","Q8BRN9"
"mmu:319984","Q80WT0"
"mmu:319991","E9PX57"
"mmu:319996","Q6P2L7"
"mmu:319997","Q3UTB2"
"mmu:319998","Q8BG75"
"mmu:320007","Q6AXF6"
"mmu:320011","Q6P5E4"
"mmu:320022","Q8C0V1"
"mmu:320024","Q8BLF1"
"mmu:320027","Q5STE3"
"mmu:320040","Q8CEF8"
"mmu:320051","Q0VAV2"
"mmu:320078","Q3V1G4"
"mmu:320078","Q8BY24"
"mmu:320080","Q6PDK0"
"mmu:320082","Q8BI38"
"mmu:320083","Q497Z0"
"mmu:320091","Q8C5H1"
"mmu:320095","E9Q1X6"
"mmu:320100","Q8BX43"
"mmu:320106","Q3USY0"
"mmu:320111","Q6PAN7"
"mmu:320116","Q8BJN4"
"mmu:320118","Q8CDU4"
"mmu:320118","B7ZNK2"
"mmu:320119","Q8BLK9"
"mmu:320119","E9QMX4"
"mmu:320127","D3YWQ0"
"mmu:320129","Q3UYH7"
"mmu:320129","Q8BVT9"
"mmu:320135","Q810N5"
"mmu:320139","Q8BUM3"
"mmu:320145","Q8BMJ8"
"mmu:320145","Q5QR90"
"mmu:320148","Q6QX36"
"mmu:320150","Q80TN5"
"mmu:320150","Q8BIT5"
"mmu:320158","Q8BZ94"
"mmu:320159","Q3TYG6"
"mmu:320162","Q8BVV7"
"mmu:320162","Q8BWE9"
"mmu:320165","Q6Y685"
"mmu:320165","F8VQ95"
"mmu:320181","A2AED3"
"mmu:320183","Q8BU85"
"mmu:320183","A0A0R4J139"
"mmu:320184","Q3UGP9"
"mmu:320191","Q8BUK6"
"mmu:320202","P57785"
"mmu:320204","Q80ZM3"
"mmu:320207","Q5SW28"
"mmu:320207","A1A4T4"
"mmu:320208","Q8C581"
"mmu:320209","Q6AXC6"
"mmu:320213","Q6NXL6"
"mmu:320214","Q8BRC6"
"mmu:320225","E9Q355"
"mmu:320234","Q6NS45"
"mmu:320237","A0A0B4J1F8"
"mmu:320244","Q8CHB8"
"mmu:320253","Q8BRX9"
"mmu:320265","Q7TPG8"
"mmu:320267","Q3TIX6"
"mmu:320267","Q8BYI4"
"mmu:320271","Q8C8N2"
"mmu:320271","Q8C4E7"
"mmu:320277","Q8C9J3"
"mmu:320292","Q8JZL7"
"mmu:320299","Q8BP00"
"mmu:320302","Q8BML3"
"mmu:320311","Q8BG47"
"mmu:320332","P62806"
"mmu:320332","B2RTM0"
"mmu:320333","Q8BGG1"
"mmu:320343","Q8BPP5"
"mmu:320351","Q8BH26"
"mmu:320355","Q8BVB7"
"mmu:320355","F6YQT7"
"mmu:320360","Q8BPM6"
"mmu:320365","E9Q8I9"
"mmu:320365","Q8BIX6"
"mmu:320376","A2AQH4"
"mmu:320394","Q3TJM4"
"mmu:320398","Q6P1C6"
"mmu:320404","B2RXC2"
"mmu:320405","Q8BYR5"
"mmu:320405","A4PI80"
"mmu:320407","Q5DT36"
"mmu:320415","P99025"
"mmu:320415","Q4VAF4"
"mmu:320429","Q8BV79"
"mmu:320435","Q80UW3"
"mmu:320438","Q3TAE8"
"mmu:320452","H7BX23"
"mmu:320454","Q8BZ10"
"mmu:320460","Q505H4"
"mmu:320472","Q80TL0"
