"KEGG","OTHERID"
"mmu:234023","NP_789819"
"mmu:234069","NP_848823"
"mmu:234072","NP_766338"
"mmu:234076","NP_758486"
"mmu:234086","NP_001030034"
"mmu:234094","NP_766339"
"mmu:234129","NP_954866"
"mmu:234130","NP_663567"
"mmu:234135","NP_001001735"
"mmu:234138","NP_659176"
"mmu:234155","NP_001119786"
"mmu:234199","NP_663569"
"mmu:234214","NP_001297636"
"mmu:234219","NP_776150"
"mmu:234258","NP_666320"
"mmu:234267","NP_705809"
"mmu:234290","NP_775587"
"mmu:234309","NP_663570"
"mmu:234311","NP_001280712"
"mmu:234329","NP_694737"
"mmu:234344","NP_001157036"
"mmu:234353","NP_808366"
"mmu:234356","NP_001239552"
"mmu:234358","NP_001013397"
"mmu:234362","NP_001039018"
"mmu:234365","NP_001340859"
"mmu:234366","NP_001106817"
"mmu:234371","NP_663572"
"mmu:234373","NP_001161762"
"mmu:234374","NP_001020093"
"mmu:234378","NP_848886"
"mmu:234384","NP_898993"
"mmu:234388","NP_081240"
"mmu:234395","NP_852083"
"mmu:234396","NP_766344"
"mmu:234404","NP_663573"
"mmu:234407","NP_666323"
"mmu:234413","NP_001158053"
"mmu:234421","NP_001074281"
"mmu:234463","NP_663574"
"mmu:234515","NP_001019788"
"mmu:234542","NP_659178"
"mmu:234549","NP_766345"
"mmu:234564","NP_659179"
"mmu:234577","NP_705727"
"mmu:234582","NP_001028705"
"mmu:234593","NP_001181935"
"mmu:234594","NP_835179"
"mmu:234595","NP_766346"
"mmu:234663","NP_001013398"
"mmu:234664","NP_659180"
"mmu:234669","NP_937814"
"mmu:234671","NP_663578"
"mmu:234673","NP_001157228"
"mmu:234677","NP_666325"
"mmu:234678","NP_663579"
"mmu:234683","NP_766348"
"mmu:234684","NP_001355337"
"mmu:234686","NP_808367"
"mmu:234695","NP_001344262"
"mmu:234699","NP_001288029"
"mmu:234700","NP_778189"
"mmu:234723","NP_783577"
"mmu:234724","NP_666326"
"mmu:234725","NP_780689"
"mmu:234728","NP_666327"
"mmu:234729","NP_666328"
"mmu:234730","NP_758487"
"mmu:234733","NP_001177715"
"mmu:234734","NP_666329"
"mmu:234736","NP_666330"
"mmu:234740","NP_001028493"
"mmu:234776","NP_808368"
"mmu:234779","NP_758489"
"mmu:234788","NP_001009950"
"mmu:234796","NP_666331"
"mmu:234797","NP_001157232"
"mmu:234814","NP_001159954"
"mmu:234825","NP_663580"
"mmu:234836","NP_665833"
"mmu:234839","NP_001032375"
"mmu:234847","NP_694816"
"mmu:234852","NP_663581"
"mmu:234854","NP_919428"
"mmu:234857","NP_758491"
"mmu:234865","NP_758492"
"mmu:234875","NP_001344284"
"mmu:234878","NP_663583"
"mmu:234889","NP_001028494"
"mmu:234911","NP_001297646"
"mmu:234912","NP_950182"
"mmu:234915","NP_001038989"
"mmu:234959","NP_659182"
"mmu:234964","NP_861537"
"mmu:234967","NP_758493"
"mmu:234988","NP_659183"
"mmu:235028","NP_001103779"
"mmu:235033","NP_001025461"
"mmu:235036","NP_663585"
"mmu:235040","NP_705811"
"mmu:235041","NP_663586"
"mmu:235043","NP_001240797"
"mmu:235044","NP_659184"
"mmu:235047","NP_766351"
"mmu:235048","NP_852084"
"mmu:235050","NP_663587"
"mmu:235067","NP_775588"
"mmu:235072","NP_001192296"
"mmu:235086","NP_001123259"
"mmu:235106","NP_001344522"
"mmu:235130","NP_001019310"
"mmu:235132","NP_001108602"
"mmu:235134","NP_766354"
"mmu:235135","NP_659185"
"mmu:235169","NP_001278377"
"mmu:235180","NP_898994"
"mmu:235184","NP_666334"
"mmu:235248","NP_666714"
"mmu:235256","NP_997021"
"mmu:235281","NP_001077386"
"mmu:235283","NP_766356"
"mmu:235293","NP_766357"
"mmu:235300","NP_001030035"
"mmu:235302","NP_001230190"
"mmu:235312","NP_001035721"
"mmu:235315","NP_848824"
"mmu:235320","NP_001028496"
"mmu:235323","NP_780691"
"mmu:235327","NP_808369"
"mmu:235330","NP_766358"
"mmu:235339","NP_663589"
"mmu:235344","NP_848825"
"mmu:235345","NP_808370"
"mmu:235379","NP_796324"
"mmu:235380","NP_766359"
"mmu:235386","NP_796325"
"mmu:235402","NP_851419"
"mmu:235406","NP_780692"
"mmu:235415","NP_666335"
"mmu:235416","NP_954692"
"mmu:235431","NP_780693"
"mmu:235435","NP_665834"
"mmu:235439","NP_663592"
"mmu:235441","NP_659186"
"mmu:235442","NP_775589"
"mmu:235459","NP_001034608"
"mmu:235461","NP_766360"
"mmu:235469","NP_666336"
"mmu:235472","NP_780694"
"mmu:235493","NP_001106754"
"mmu:235497","NP_001034611"
"mmu:235504","NP_766361"
"mmu:235505","NP_694738"
"mmu:235527","NP_848826"
"mmu:235533","NP_796326"
"mmu:235534","NP_001276574"
"mmu:235542","NP_001154834"
"mmu:235559","NP_795953"
"mmu:235567","NP_001156498"
"mmu:235574","NP_001240763"
"mmu:235582","NP_001034675"
"mmu:235584","NP_703189"
"mmu:235587","NP_001298079"
"mmu:235599","NP_780695"
"mmu:235604","NP_663596"
"mmu:235606","NP_666338"
"mmu:235610","NP_766362"
"mmu:235611","NP_766363"
"mmu:235612","NP_808371"
"mmu:235623","NP_001001144"
"mmu:235626","NP_001074809"
"mmu:235627","NP_899099"
"mmu:235628","NP_694739"
"mmu:235631","NP_666339"
"mmu:235633","NP_001139531"
"mmu:235634","NP_001182366"
"mmu:235636","NP_694740"
"mmu:235661","NP_666341"
"mmu:235674","NP_666342"
"mmu:235682","NP_775540"
"mmu:235712","NP_694741"
"mmu:235779","NP_001004145"
"mmu:235854","NP_705744"
"mmu:235907","NP_663597"
"mmu:235956","NP_001361681"
"mmu:235973","NP_001028497"
"mmu:236082","NP_001028498"
"mmu:236149","NP_666344"
"mmu:236193","NP_663599"
"mmu:236219","NP_705743"
"mmu:236266","NP_660258"
"mmu:236285","NP_775590"
"mmu:236293","NP_001334355"
"mmu:236312","NP_778191"
"mmu:236366","NP_001028329"
"mmu:236451","NP_001157799"
"mmu:236509","NP_001005569"
"mmu:236511","NP_700452"
"mmu:236537","NP_694742"
"mmu:236539","NP_058662"
"mmu:236546","NP_001297556"
"mmu:236573","NP_766365"
"mmu:236574","NP_001161385"
"mmu:236576","NP_001025464"
"mmu:236643","NP_808372"
"mmu:236663","NP_001108001"
"mmu:236690","NP_775591"
"mmu:236727","NP_796327"
"mmu:236732","NP_663602"
"mmu:236733","NP_663603"
"mmu:236749","NP_001030036"
"mmu:236781","NP_861416"
"mmu:236784","NP_997123"
"mmu:236785","NP_997514"
"mmu:236790","NP_766367"
"mmu:236792","NP_666346"
"mmu:236794","NP_001345790"
"mmu:236798","NP_001349814"
"mmu:236848","NP_001028500"
"mmu:236852","NP_001078975"
"mmu:236874","NP_001119793"
"mmu:236899","NP_997593"
"mmu:236900","NP_663605"
"mmu:236904","NP_001034150"
"mmu:236915","NP_001028501"
"mmu:236920","NP_950183"
"mmu:236930","NP_666347"
"mmu:237009","NP_001263325"
"mmu:237010","NP_001277406"
"mmu:237029","NP_808373"
"mmu:237038","NP_757340"
"mmu:237052","NP_666348"
"mmu:237073","NP_705814"
"mmu:237082","NP_001154902"
"mmu:237091","NP_848135"
"mmu:237107","NP_001162071"
"mmu:237175","NP_848827"
"mmu:237178","NP_035277"
"mmu:237211","NP_778192"
"mmu:237213","NP_906272"
"mmu:237221","NP_001297651"
"mmu:237222","NP_803178"
"mmu:237253","NP_766372"
"mmu:237256","NP_766373"
"mmu:237300","NP_808374"
"mmu:237310","NP_839989"
"mmu:237313","NP_766374"
"mmu:237320","NP_848828"
"mmu:237336","NP_035733"
"mmu:237339","NP_766375"
"mmu:237353","NP_766376"
"mmu:237360","NP_001074596"
"mmu:237362","NP_001170982"
"mmu:237387","NP_660134"
"mmu:237397","NP_001162095"
"mmu:237400","NP_941017"
"mmu:237403","NP_001013780"
"mmu:237411","NP_001099027"
"mmu:237412","XP_017169670"
"mmu:237422","NP_001013459"
"mmu:237433","NP_001032243"
"mmu:237436","NP_001028503"
"mmu:237459","NP_666351"
"mmu:237465","NP_780697"
"mmu:237500","NP_001103483"
"mmu:237504","NP_666352"
"mmu:237523","NP_001074901"
"mmu:237542","NP_780698"
"mmu:237553","NP_666353"
"mmu:237558","NP_001028505"
"mmu:237560","NP_666354"
"mmu:237611","NP_808375"
"mmu:237615","NP_766378"
"mmu:237625","NP_766379"
"mmu:237636","NP_997125"
"mmu:237711","NP_666128"
"mmu:237716","NP_780699"
"mmu:237730","NP_001004147"
"mmu:237754","NP_766381"
"mmu:237758","NP_001346460"
"mmu:237759","NP_700442"
"mmu:237761","NP_898996"
"mmu:237775","NP_848504"
"mmu:237781","NP_001009927"
"mmu:237782","NP_001078909"
"mmu:237806","NP_001093103"
"mmu:237823","NP_001152991"
"mmu:237831","NP_001004148"
"mmu:237847","NP_808376"
"mmu:237858","NP_808377"
"mmu:237859","NP_001012309"
"mmu:237860","NP_808378"
"mmu:237868","NP_766383"
"mmu:237877","NP_001025027"
"mmu:237880","NP_001028937"
"mmu:237886","NP_766384"
"mmu:237887","NP_001342442"
"mmu:23789","NP_035908"
"mmu:237890","NP_001159500"
"mmu:237891","NP_001013781"
"mmu:237898","NP_001025105"
"mmu:23790","NP_035909"
"mmu:237911","NP_840094"
"mmu:23792","NP_035910"
"mmu:237926","NP_001013399"
"mmu:237928","NP_694744"
"mmu:23793","NP_035911"
"mmu:237930","NP_766387"
"mmu:237934","NP_998895"
"mmu:23794","NP_035912"
"mmu:237940","NP_849263"
"mmu:237943","NP_001152964"
"mmu:23795","NP_035913"
"mmu:237954","XP_011247678"
"mmu:237958","NP_950184"
"mmu:23796","NP_035914"
"mmu:23797","NP_035915"
"mmu:237979","NP_766388"
"mmu:237987","NP_766389"
"mmu:237988","NP_001074398"
"mmu:23801","NP_035916"
"mmu:238011","NP_001346503"
"mmu:23802","NP_035917"
"mmu:238021","NP_766390"
"mmu:238023","NP_001001333"
"mmu:238024","NP_852085"
"mmu:238037","NP_001164329"
"mmu:23805","NP_001359166"
"mmu:238055","NP_033823"
"mmu:238057","NP_001299805"
"mmu:23806","NP_064311"
"mmu:23807","NP_035920"
"mmu:238076","NP_001162036"
"mmu:23808","NP_035921"
"mmu:238123","NP_001156598"
"mmu:238130","NP_766391"
"mmu:238161","NP_932779"
"mmu:238205","NP_001297515"
"mmu:23821","NP_035922"
"mmu:238217","NP_001156405"
"mmu:238247","NP_001074664"
"mmu:23825","NP_001033320"
"mmu:238252","NP_861417"
"mmu:238257","NP_848830"
"mmu:238266","NP_766392"
"mmu:23827","NP_035924"
"mmu:238271","NP_766393"
"mmu:238276","NP_001094941"
"mmu:23828","NP_077247"
"mmu:23829","NP_035925"
"mmu:23830","NP_035926"
"mmu:23831","NP_035927"
"mmu:238317","NP_001156973"
"mmu:23832","NP_035928"
"mmu:238323","NP_666356"
"mmu:238328","NP_796328"
"mmu:23833","NP_038734"
"mmu:238330","NP_665835"
"mmu:238331","NP_001074412"
"mmu:238333","NP_001277217"
"mmu:23834","NP_001020950"
"mmu:23836","NP_035930"
"mmu:23837","NP_035931"
"mmu:238377","NP_001171144"
"mmu:238384","NP_742164"
"mmu:238386","NP_766394"
"mmu:238393","NP_001028507"
"mmu:238395","NP_001094942"
"mmu:238405","NP_001009545"
"mmu:238406","NP_777479"
"mmu:23844","NP_059502"
"mmu:23845","NP_001033693"
"mmu:238455","NP_001156608"
"mmu:238463","NP_001029051"
"mmu:23849","NP_035933"
"mmu:23850","NP_001078845"
"mmu:238505","NP_001074597"
"mmu:23853","NP_081461"
"mmu:23854","NP_001268732"
"mmu:23855","NP_001161262"
"mmu:238555","NP_001276544"
"mmu:23856","NP_780760"
"mmu:238564","NP_001355809"
"mmu:238568","NP_001070258"
"mmu:23857","NP_035936"
"mmu:23859","NP_035937"
"mmu:23863","NP_957679"
"mmu:238662","NP_001161065"
"mmu:238663","NP_808379"
"mmu:238673","NP_780703"
"mmu:238680","NP_001074598"
"mmu:238683","NP_001077359"
"mmu:238690","NP_001001152"
"mmu:238692","NP_808380"
"mmu:238693","NP_001007576"
"mmu:23871","NP_035938"
"mmu:23872","NP_035939"
"mmu:238722","NP_001075149"
"mmu:238725","NP_780704"
"mmu:238726","NP_001357855"
"mmu:23873","NP_035940"
"mmu:23874","NP_001265004"
"mmu:23876","NP_035942"
"mmu:23877","NP_001103798"
"mmu:23879","NP_035944"
"mmu:238799","NP_848831"
"mmu:23880","NP_035945"
"mmu:238803","NP_001004149"
"mmu:23881","NP_001074263"
"mmu:23882","NP_035947"
"mmu:238829","NP_001013782"
"mmu:238831","NP_766395"
"mmu:23885","NP_035948"
"mmu:23886","NP_001317616"
"mmu:23887","NP_035950"
"mmu:238871","NP_035186"
"mmu:238875","NP_808381"
"mmu:23888","NP_035951"
"mmu:238880","NP_780706"
"mmu:238896","NP_001268416"
"mmu:23890","NP_035953"
"mmu:23892","NP_035954"
"mmu:23893","NP_035955"
"mmu:238939","XP_011243166"
"mmu:23894","NP_071294"
"mmu:23897","NP_035956"
"mmu:238988","NP_808482"
"mmu:23900","NP_035957"
"mmu:239017","NP_001074599"
"mmu:239027","NP_722495"
"mmu:239029","NP_766396"
"mmu:239036","NP_001028938"
"mmu:239037","NP_666357"
"mmu:239038","NP_775594"
"mmu:23908","NP_035958"
"mmu:239081","NP_991388"
"mmu:239083","NP_001104589"
"mmu:239096","NP_955764"
"mmu:239099","NP_001171176"
"mmu:239102","NP_001034287"
"mmu:239114","NP_665836"
"mmu:23912","NP_780301"
"mmu:239122","NP_001307649"
"mmu:239126","NP_898998"
"mmu:239133","NP_775595"
"mmu:239134","NP_001191269"
"mmu:239157","NP_780707"
"mmu:239167","NP_775596"
"mmu:23917","NP_035959"
"mmu:239170","NP_919326"
"mmu:23918","NP_035960"
"mmu:239188","NP_766401"
"mmu:23919","NP_035961"
"mmu:23920","NP_035962"
"mmu:23921","NP_001289867"
"mmu:239217","NP_808383"
"mmu:23922","NP_996807"
"mmu:23923","NP_035964"
"mmu:23924","NP_035965"
"mmu:23925","NP_115929"
"mmu:239250","NP_780708"
"mmu:23927","NP_038735"
"mmu:239273","NP_001028508"
"mmu:23928","NP_035966"
"mmu:239283","NP_001001490"
"mmu:239318","NP_796329"
"mmu:239319","NP_001156610"
"mmu:239336","NP_848832"
"mmu:239337","NP_780710"
"mmu:23934","NP_001129160"
"mmu:23936","NP_035968"
"mmu:239364","NP_001078890"
"mmu:239368","NP_775597"
"mmu:23937","NP_035969"
"mmu:23938","NP_035970"
"mmu:23939","NP_001277963"
"mmu:239393","NP_766402"
"mmu:239405","NP_766403"
"mmu:239408","NP_780711"
"mmu:23942","NP_035972"
"mmu:239420","NP_001074860"
"mmu:23943","NP_035973"
"mmu:239435","NP_780712"
"mmu:239436","NP_766404"
"mmu:239447","NP_775598"
"mmu:23945","NP_035974"
"mmu:239463","NP_776287"
"mmu:23947","NP_035975"
"mmu:23948","NP_035976"
"mmu:23950","NP_001033029"
"mmu:239510","NP_001074878"
"mmu:239528","NP_694818"
"mmu:239530","NP_775541"
"mmu:23954","NP_001156419"
"mmu:239546","NP_001161748"
"mmu:23955","NP_035979"
"mmu:239552","NP_001075439"
"mmu:239554","NP_001017983"
"mmu:239555","NP_848834"
"mmu:239556","NP_001037773"
"mmu:239559","NP_001004150"
"mmu:23956","NP_001153636"
"mmu:23957","NP_035980"
"mmu:239570","NP_001028509"
"mmu:23958","NP_038736"
"mmu:23959","NP_035981"
"mmu:239591","NP_766406"
"mmu:23960","NP_035982"
"mmu:239606","NP_001028805"
"mmu:23961","NP_001077394"
"mmu:239618","NP_001158065"
"mmu:23962","NP_035984"
"mmu:23963","NP_035985"
"mmu:23964","NP_001277631"
"mmu:239647","NP_758497"
"mmu:23965","NP_001139409"
"mmu:239650","NP_808384"
"mmu:239652","NP_776130"
"mmu:239659","NP_001019873"
"mmu:23966","NP_035988"
"mmu:239667","NP_001152833"
"mmu:23967","NP_035989"
"mmu:239673","NP_808385"
"mmu:23968","NP_035990"
"mmu:23969","NP_001273672"
"mmu:239691","NP_001028392"
"mmu:23970","NP_001152981"
"mmu:239706","NP_666359"
"mmu:23971","NP_035993"
"mmu:239719","NP_705816"
"mmu:23972","NP_035994"
"mmu:239731","NP_001028510"
"mmu:239739","NP_796330"
"mmu:239743","NP_899246"
"mmu:239759","NP_001077363"
"mmu:239766","NP_001004151"
"mmu:239789","NP_001272845"
"mmu:239790","NP_932780"
"mmu:239796","NP_808386"
"mmu:23980","NP_061346"
"mmu:239827","NP_766410"
"mmu:23983","NP_035995"
"mmu:239833","NP_766411"
"mmu:239839","NP_766412"
"mmu:23984","NP_035996"
"mmu:239845","NP_700443"
"mmu:239849","NP_997127"
"mmu:23985","NP_035997"
"mmu:239852","NP_848835"
"mmu:239853","NP_766413"
"mmu:239857","NP_001334176"
"mmu:23986","NP_001103801"
"mmu:23988","NP_075860"
"mmu:23989","NP_035999"
"mmu:23991","NP_036000"
"mmu:23992","NP_036001"
"mmu:23993","NP_036002"
"mmu:239931","NP_852467"
"mmu:239932","NP_001156613"
"mmu:239933","NP_001156577"
"mmu:23994","NP_036003"
"mmu:23996","NP_036004"
"mmu:23997","NP_036005"
"mmu:239985","NP_001078824"
"mmu:23999","NP_036006"
"mmu:24000","NP_001139671"
"mmu:24001","NP_001116470"
"mmu:240023","NP_001030038"
"mmu:240025","NP_766414"
"mmu:240028","NP_766415"
"mmu:240034","NP_001008501"
"mmu:240038","NP_001192024"
"mmu:24004","NP_001096837"
"mmu:240041","NP_001103724"
"mmu:240047","NP_001028511"
"mmu:240055","NP_001075125"
"mmu:240057","NP_001268420"
"mmu:240058","NP_694806"
"mmu:240063","NP_001254512"
"mmu:240064","NP_001280158"
"mmu:240066","NP_997128"
"mmu:240067","NP_001039024"
"mmu:240068","NP_001020121"
"mmu:240069","NP_808387"
"mmu:240084","NP_666360"
"mmu:240087","NP_001010833"
"mmu:240095","NP_001108547"
"mmu:24010","NP_036009"
"mmu:240119","NP_001334332"
"mmu:24012","NP_036010"
"mmu:240120","NP_001297266"
"mmu:240121","NP_899001"
"mmu:24013","NP_036011"
"mmu:240131","NP_001028512"
"mmu:24014","NP_036012"
"mmu:24015","NP_056566"
"mmu:240168","NP_001159965"
"mmu:24017","NP_001106884"
"mmu:240174","NP_898842"
"mmu:24018","NP_036014"
"mmu:240185","NP_001075432"
"mmu:240186","NP_001347376"
"mmu:240215","NP_001258473"
"mmu:240216","NP_766419"
"mmu:240239","NP_853521"
"mmu:240255","NP_001156485"
"mmu:240261","NP_001153871"
"mmu:240263","NP_775599"
"mmu:240283","NP_001074840"
"mmu:24030","NP_036015"
"mmu:240322","NP_780715"
"mmu:240327","NP_001028939"
"mmu:240328","NP_001094945"
"mmu:240332","NP_958741"
"mmu:240334","NP_766420"
"mmu:240354","NP_766421"
"mmu:240396","NP_001034303"
"mmu:240411","NP_766422"
"mmu:240427","NP_444329"
"mmu:24044","NP_073724"
"mmu:240442","NP_778193"
"mmu:240444","NP_001177302"
"mmu:24045","NP_036016"
"mmu:24046","NP_036017"
"mmu:24047","NP_036018"
"mmu:240476","NP_001028513"
"mmu:240479","NP_776131"
"mmu:24050","NP_036019"
"mmu:240505","NP_001028514"
"mmu:24051","NP_036020"
"mmu:240514","NP_941018"
"mmu:240518","NP_766423"
"mmu:24052","NP_036021"
"mmu:24053","NP_036022"
"mmu:240549","NP_001013784"
"mmu:24055","NP_001139330"
"mmu:24056","NP_036024"
"mmu:24057","NP_038737"
"mmu:24058","NP_075546"
"mmu:24059","NP_201571"
"mmu:240590","NP_796334"
"mmu:240595","NP_899002"
"mmu:24060","NP_036025"
"mmu:24061","NP_062684"
"mmu:240613","NP_766424"
"mmu:240614","NP_808389"
"mmu:24063","NP_001292369"
"mmu:240633","NP_766425"
"mmu:240638","NP_766426"
"mmu:24064","NP_036027"
"mmu:240641","NP_898867"
"mmu:24066","NP_036028"
"mmu:240660","NP_780716"
"mmu:240665","NP_766427"
"mmu:240667","NP_001028515"
"mmu:24067","NP_036029"
"mmu:240672","NP_001078859"
"mmu:240675","NP_766428"
"mmu:24068","NP_079567"
"mmu:24069","NP_001020562"
"mmu:240690","NP_001231621"
"mmu:240697","NP_808390"
"mmu:24070","NP_001288639"
"mmu:24071","NP_079568"
"mmu:240725","NP_001185494"
"mmu:240726","NP_766429"
"mmu:24074","NP_786964"
"mmu:24075","NP_064408"
"mmu:240752","NP_001092746"
"mmu:240753","NP_891846"
"mmu:240754","NP_001153121"
"mmu:240755","NP_776132"
"mmu:240756","NP_001298065"
"mmu:240776","NP_001074496"
"mmu:240816","NP_001230152"
"mmu:240817","NP_839974"
"mmu:240819","NP_839975"
"mmu:24083","NP_079570"
"mmu:240832","NP_001153652"
"mmu:24084","NP_036032"
"mmu:240843","NP_997466"
"mmu:24086","NP_001281260"
"mmu:240869","NP_001343418"
"mmu:24087","NP_036034"
"mmu:240873","NP_899247"
"mmu:240879","NP_001137428"
"mmu:24088","NP_036035"
"mmu:240880","NP_083052"
"mmu:240888","NP_001297358"
"mmu:240892","NP_001028516"
"mmu:240894","NP_001334064"
"mmu:240899","NP_001013400"
"mmu:240913","NP_766433"
"mmu:240916","NP_808391"
"mmu:240960","XP_017169555"
"mmu:24099","NP_296371"
"mmu:24100","NP_036036"
"mmu:24102","NP_036037"
"mmu:241035","NP_694819"
"mmu:24105","NP_001077390"
"mmu:241062","NP_001156786"
"mmu:241066","NP_631889"
"mmu:241070","NP_666362"
"mmu:241073","NP_001075127"
"mmu:241075","NP_001034582"
"mmu:24108","NP_075626"
"mmu:24109","NP_036038"
"mmu:24110","NP_036039"
"mmu:24111","NP_036040"
"mmu:241112","NP_001028517"
"mmu:241113","NP_714966"
"mmu:241116","NP_001034584"
"mmu:241118","NP_898843"
"mmu:24112","NP_036041"
"mmu:241128","NP_775601"
"mmu:24113","NP_036042"
"mmu:241134","NP_001343326"
"mmu:24115","NP_036043"
"mmu:241158","NP_766438"
"mmu:241159","NP_776133"
"mmu:24116","NP_036044"
"mmu:24117","NP_036045"
"mmu:241175","NP_766439"
"mmu:241196","NP_766440"
"mmu:241197","NP_001153779"
"mmu:241201","NP_001303672"
"mmu:241226","NP_001001309"
"mmu:241230","NP_665837"
"mmu:241263","NP_001004761"
"mmu:24127","NP_001298059"
"mmu:241274","NP_666363"
"mmu:241275","NP_757341"
"mmu:24128","NP_036047"
"mmu:241289","NP_001005420"
"mmu:241296","NP_808393"
"mmu:241303","NP_780720"
"mmu:241308","NP_780420"
"mmu:24131","NP_036048"
"mmu:241311","NP_001078976"
"mmu:24132","NP_038871"
"mmu:241322","NP_666365"
"mmu:241324","NP_001157038"
"mmu:241327","NP_766442"
"mmu:24135","NP_001038212"
"mmu:24136","NP_001276450"
"mmu:241391","NP_766443"
"mmu:241431","NP_001019789"
"mmu:241447","NP_766444"
"mmu:241452","NP_780721"
"mmu:241489","NP_001074502"
"mmu:241490","NP_700454"
"mmu:241494","NP_848838"
"mmu:241514","NP_780722"
"mmu:241516","NP_001357195"
"mmu:241520","NP_780723"
"mmu:241525","NP_001005342"
"mmu:241528","NP_001028518"
"mmu:241547","NP_848839"
"mmu:241556","NP_899003"
"mmu:241568","NP_001276671"
"mmu:241576","NP_849217"
"mmu:241589","NP_001355773"
"mmu:241593","NP_001028940"
"mmu:241612","NP_001171095"
"mmu:241624","NP_766445"
"mmu:241627","NP_001277915"
"mmu:241633","NP_001074413"
"mmu:241634","NP_001297570"
"mmu:241636","NP_001276676"
"mmu:241638","NP_922936"
"mmu:241639","NP_932146"
"mmu:241656","NP_766446"
"mmu:241688","NP_766447"
"mmu:241694","NP_001028520"
"mmu:241727","NP_001278005"
"mmu:241732","NP_941019"
"mmu:241764","NP_001074807"
"mmu:241769","NP_001025463"
"mmu:241770","NP_898844"
"mmu:241794","NP_001074603"
"mmu:241846","NP_808395"
"mmu:241850","NP_899004"
"mmu:241877","NP_001010834"
"mmu:241915","NP_700470"
"mmu:241919","NP_766449"
"mmu:241943","NP_848505"
"mmu:241944","NP_001094948"
"mmu:241950","NP_001008502"
"mmu:241989","NP_001094949"
"mmu:242022","NP_766450"
"mmu:242037","NP_001028521"
"mmu:242050","NP_001156356"
"mmu:242083","NP_848841"
"mmu:242093","NP_861538"
"mmu:242100","NP_997130"
"mmu:242109","NP_766451"
"mmu:242122","NP_848709"
"mmu:242125","NP_758499"
"mmu:242126","NP_001034460"
"mmu:242151","NP_001074609"
"mmu:242202","NP_700471"
"mmu:242235","NP_001274153"
"mmu:242248","NP_001028522"
"mmu:242253","NP_766452"
"mmu:242259","NP_001074732"
"mmu:242274","NP_001278381"
"mmu:242285","NP_871789"
"mmu:242286","NP_001074179"
"mmu:242291","NP_808398"
"mmu:242297","NP_775602"
"mmu:242316","NP_038554"
"mmu:242341","NP_780615"
"mmu:242362","NP_766453"
"mmu:242377","NP_001030039"
"mmu:242384","NP_001159471"
"mmu:242406","NP_766454"
"mmu:242408","NP_780726"
"mmu:242409","NP_001078977"
"mmu:242418","NP_694807"
"mmu:242425","NP_001074610"
"mmu:242443","NP_001028523"
"mmu:242466","NP_766455"
"mmu:242474","NP_001356189"
"mmu:242484","NP_848842"
"mmu:242502","NP_001075113"
"mmu:242505","NP_001017427"
"mmu:242506","NP_766457"
"mmu:242509","NP_766458"
"mmu:242517","NP_996753"
"mmu:242519","NP_796335"
"mmu:242521","NP_766459"
"mmu:242523","NP_783578"
"mmu:242546","NP_001093652"
"mmu:242553","NP_766460"
"mmu:242557","NP_001139439"
"mmu:242570","NP_898845"
"mmu:242574","NP_001318108"
"mmu:242584","NP_666366"
"mmu:242585","NP_808400"
"mmu:242594","NP_001156452"
"mmu:242602","NP_899005"
"mmu:242603","NP_766461"
"mmu:242607","NP_666367"
"mmu:242608","NP_001272885"
"mmu:242620","NP_758500"
"mmu:242627","NP_001161348"
"mmu:242642","NP_666368"
"mmu:242646","NP_778195"
"mmu:242653","NP_001033679"
"mmu:242662","NP_891559"
"mmu:242667","NP_001289010"
"mmu:242669","NP_766463"
"mmu:242681","NP_001075120"
"mmu:242687","NP_700472"
"mmu:242691","NP_766464"
"mmu:242700","NP_777276"
"mmu:242702","NP_001078978"
"mmu:242705","NP_808401"
"mmu:242707","NP_001230191"
"mmu:242711","NP_001119790"
"mmu:242721","NP_775603"
"mmu:242726","NP_694746"
"mmu:242735","NP_001156455"
"mmu:242736","NP_001342653"
"mmu:242737","NP_001334167"
"mmu:242747","NP_001342659"
"mmu:242748","NP_001076811"
"mmu:242773","NP_776135"
"mmu:242785","NP_001028524"
"mmu:242800","NP_766466"
"mmu:242805","NP_001357751"
"mmu:242819","NP_941022"
"mmu:242838","NP_766467"
"mmu:242851","NP_001074612"
"mmu:242860","NP_001074446"
"mmu:242864","NP_848843"
"mmu:242891","NP_941023"
"mmu:242894","NP_001004365"
"mmu:242915","NP_001161351"
"mmu:242939","NP_694747"
"mmu:242960","NP_001153435"
"mmu:243025","NP_001357743"
"mmu:243043","NP_780728"
"mmu:243078","NP_722496"
"mmu:243083","NP_848845"
"mmu:243084","NP_766468"
"mmu:243085","NP_766469"
"mmu:243168","NP_932147"
"mmu:243197","NP_766471"
"mmu:243219","NP_766472"
"mmu:243262","NP_660135"
"mmu:243270","NP_780729"
"mmu:243272","NP_001074672"
"mmu:243274","NP_766473"
"mmu:243277","NP_001074811"
"mmu:243300","NP_780730"
"mmu:243308","NP_898846"
"mmu:243312","NP_780731"
"mmu:243328","NP_666369"
"mmu:243339","NP_808403"
"mmu:243362","NP_666370"
"mmu:243369","NP_775604"
"mmu:243371","NP_001103630"
"mmu:243372","NP_775605"
"mmu:243374","NP_001070878"
"mmu:243376","NP_001025158"
"mmu:243377","NP_766476"
"mmu:243382","NP_780732"
"mmu:243385","NP_899006"
